   0.000   -0.011    0.000 
   0.025   -0.156    0.020 
   0.050   -0.301    0.061 
   0.075   -0.446    0.121 
   0.100   -0.591    0.201 
   0.125   -0.736    0.300 
   0.150   -0.881    0.417 
   0.175   -1.026    0.554 
   0.200   -1.171    0.708 
   0.225   -1.317    0.881 
   0.250   -1.462    1.071 
   0.275   -1.607    1.278 
   0.300   -1.752    1.503 
   0.325   -1.897    1.745 
   0.350   -2.042    2.003 
   0.375   -2.187    2.278 
   0.400   -2.332    2.568 
   0.425   -2.477    2.875 
   0.450   -2.622    3.197 
   0.475   -2.768    3.534 
   0.500   -2.913    3.887 
   0.525   -3.058    4.254 
   0.550   -3.203    4.636 
   0.575   -3.509    5.032 
   0.600   -3.936    5.443 
   0.625   -4.363    5.867 
   0.650   -4.790    6.305 
   0.675   -5.218    6.756 
   0.700   -5.645    7.221 
   0.725   -6.072    7.698 
   0.750   -6.499    8.188 
   0.775   -6.927    8.691 
   0.800   -7.354    9.207 
   0.825   -7.781    9.734 
   0.850   -8.208   10.273 
   0.875   -8.636   10.825 
   0.900   -9.063   11.387 
   0.925   -9.490   11.961 
   0.950   -9.917   12.547 
   0.975  -10.345   13.143 
   1.000  -10.772   13.750 
   1.025  -11.199   14.347 
   1.050  -11.626   14.935 
   1.075  -12.054   15.513 
   1.100  -12.481   16.082 
   1.125  -12.908   16.641 
   1.150  -13.335   17.191 
   1.175  -13.763   17.733 
   1.200  -14.190   18.265 
   1.225  -14.617   18.789 
   1.250  -15.044   19.304 
   1.275  -15.472   19.811 
   1.300  -15.899   20.309 
   1.325  -16.326   20.799 
   1.350  -16.753   21.280 
   1.375  -17.181   21.754 
   1.400  -17.608   22.220 
   1.425  -18.035   22.678 
   1.450  -18.462   23.128 
   1.475  -18.889   23.570 
   1.500  -19.317   24.006 
   1.525  -19.744   24.433 
   1.550  -20.171   24.854 
   1.575  -20.598   25.267 
   1.600  -21.026   25.673 
   1.625  -21.453   26.072 
   1.650  -21.880   26.464 
   1.675  -22.307   26.849 
   1.700  -22.735   27.228 
   1.725  -23.162   27.600 
   1.750  -23.589   27.965 
   1.775  -24.016   28.324 
   1.800  -24.444   28.677 
   1.825  -24.871   29.023 
   1.850  -25.291   29.363 
   1.875  -25.710   29.698 
   1.900  -26.129   30.026 
   1.925  -26.548   30.348 
   1.950  -26.967   30.664 
   1.975  -27.387   30.975 
   2.000  -27.806   31.280 
   2.025  -28.225   31.579 
   2.050  -28.644   31.873 
   2.075  -29.063   32.161 
   2.100  -29.482   32.444 
   2.125  -29.902   32.722 
   2.150  -30.321   32.994 
   2.175  -30.740   33.262 
   2.200  -31.159   33.524 
   2.225  -31.578   33.781 
   2.250  -31.998   34.034 
   2.275  -32.417   34.281 
   2.300  -32.836   34.524 
   2.325  -33.255   34.762 
   2.350  -33.674   34.995 
   2.375  -34.093   35.224 
   2.400  -34.513   35.448 
   2.425  -34.932   35.668 
   2.450  -35.351   35.883 
   2.475  -35.630   36.094 
   2.500  -35.824   36.301 
   2.525  -36.017   36.503 
   2.550  -36.211   36.702 
   2.575  -36.404   36.896 
   2.600  -36.598   37.086 
   2.625  -36.791   37.272 
   2.650  -36.984   37.454 
   2.675  -37.178   37.633 
   2.700  -37.371   37.807 
   2.725  -37.565   37.978 
   2.750  -37.758   38.145 
   2.775  -37.952   38.309 
   2.800  -38.145   38.469 
   2.825  -38.339   38.625 
   2.850  -38.532   38.778 
   2.875  -38.726   38.927 
   2.900  -38.919   39.073 
   2.925  -39.113   39.216 
   2.950  -39.306   39.355 
   2.975  -39.500   39.491 
   3.000  -39.693   39.624 
   3.025  -39.887   39.753 
   3.050  -40.080   39.880 
   3.075  -40.273   40.003 
   3.100  -40.438   40.123 
   3.125  -40.534   40.241 
   3.150  -40.631   40.355 
   3.175  -40.728   40.467 
   3.200  -40.824   40.576 
   3.225  -40.921   40.681 
   3.250  -41.018   40.785 
   3.275  -41.115   40.885 
   3.300  -41.211   40.982 
   3.325  -41.308   41.077 
   3.350  -41.405   41.170 
   3.375  -41.502   41.260 
   3.400  -41.598   41.347 
   3.425  -41.695   41.432 
   3.450  -41.792   41.514 
   3.475  -41.889   41.594 
   3.500  -41.985   41.671 
   3.525  -42.082   41.746 
   3.550  -42.179   41.819 
   3.575  -42.276   41.889 
   3.600  -42.372   41.957 
   3.625  -42.469   42.023 
   3.650  -42.566   42.087 
   3.675  -42.662   42.148 
   3.700  -42.759   42.208 
   3.725  -42.856   42.265 
   3.750  -42.857   42.320 
   3.775  -42.857   42.373 
   3.800  -42.857   42.424 
   3.825  -42.857   42.474 
   3.850  -42.857   42.521 
   3.875  -42.857   42.566 
   3.900  -42.857   42.610 
   3.925  -42.857   42.651 
   3.950  -42.857   42.691 
   3.975  -42.857   42.729 
   4.000  -42.857   42.765 
   4.025  -42.857   42.799 
   4.050  -42.857   42.832 
   4.075  -42.857   42.863 
   4.100  -42.857   42.892 
   4.125  -42.857   42.919 
   4.150  -42.857   42.945 
   4.175  -42.857   42.970 
   4.200  -42.857   42.992 
   4.225  -42.857   43.013 
   4.250  -42.857   43.033 
   4.275  -42.857   43.051 
   4.300  -42.857   43.068 
   4.325  -42.857   43.083 
   4.350  -42.857   43.097 
   4.375  -42.841   43.109 
   4.400  -42.817   43.120 
   4.425  -42.793   43.129 
   4.450  -42.768   43.138 
   4.475  -42.744   43.144 
   4.500  -42.720   43.150 
   4.525  -42.696   43.154 
   4.550  -42.672   43.157 
   4.575  -42.647   43.159 
   4.600  -42.623   43.159 
   4.625  -42.599   43.158 
