    0.000 -888000.00000   4.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000   8.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  12.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  16.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  20.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  24.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  28.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  32.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  36.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  40.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  44.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  48.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  52.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  56.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  60.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  64.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  68.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  72.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  76.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  80.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  84.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  88.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  92.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000  96.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000 100.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000 104.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000 108.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000 112.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000 116.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000 120.00000   0.00000  77.63441   0.07528
    0.000 -888000.00000 124.00000   0.00000  77.63441   0.07528
