ZONE T="V1(t,x).dat"
I= 48,J= 59,K=1,F=POINT
  4.00000 -63.19149 -64.6899   6.2866   6.1760  25.2267 -58.1118  12.7276 -66.8196   0.5603 -60.3894   1.7183
  4.00000 -59.36170 -64.6792   6.3077   6.2175  27.7804 -58.0916  12.8212 -66.8194   0.5603 -60.3893   1.7184
  4.00000 -55.53191 -64.6676   6.3305   6.2624  30.5286 -58.0700  12.9221 -66.8193   0.5604 -60.3892   1.7185
  4.00000 -51.70213 -64.6555   6.3545   6.3098  33.4223 -58.0474  13.0285 -66.8191   0.5605 -60.3891   1.7186
  4.00000 -47.87234 -64.6430   6.3793   6.3589  36.4098 -58.0241  13.1386 -66.8189   0.5606 -60.3890   1.7187
  4.00000 -44.04255 -64.6304   6.4044   6.4088  39.4379 -58.0008  13.2503 -66.8187   0.5606 -60.3889   1.7187
  4.00000 -40.21277 -64.6179   6.4294   6.4586  42.4523 -57.9783  13.3592 -66.8185   0.5607 -60.3888   1.7188
  4.00000 -36.38298 -64.6057   6.4538   6.5075  45.3995 -57.9567  13.4649 -66.8184   0.5608 -60.3887   1.7189
  4.00000 -32.55319 -64.5941   6.4772   6.5546  48.2268 -57.9362  13.5662 -66.8182   0.5609 -60.3886   1.7190
  4.00000 -28.72340 -64.5832   6.4993   6.5991  50.8837 -57.9170  13.6615 -66.8180   0.5610 -60.3885   1.7191
  4.00000 -24.89362 -64.5732   6.5195   6.6400  53.3228 -57.8995  13.7491 -66.8179   0.5610 -60.3884   1.7191
  4.00000 -21.06383 -64.5643   6.5375   6.6767  55.5007 -57.8839  13.8272 -66.8177   0.5611 -60.3884   1.7192
  4.00000 -17.23404 -64.5566   6.5531   6.7085  57.3783 -57.8706  13.8946 -66.8176   0.5611 -60.3883   1.7193
  4.00000 -13.40426 -64.5504   6.5659   6.7348  58.9223 -57.8596  13.9501 -66.8175   0.5612 -60.3883   1.7193
  4.00000  -9.57447 -64.5456   6.5757   6.7550  60.1051 -57.8513  13.9926 -66.8174   0.5612 -60.3882   1.7193
  4.00000  -5.74468 -64.5423   6.5823   6.7687  60.9055 -57.8457  14.0213 -66.8174   0.5612 -60.3882   1.7194
  4.00000  -1.91489 -64.5407   6.5857   6.7757  61.3094 -57.8428  14.0358 -66.8174   0.5612 -60.3882   1.7194
  4.00000   1.91489 -64.5407   6.5857   6.7757  61.3094 -57.8428  14.0358 -66.8174   0.5612 -60.3882   1.7194
  4.00000   5.74468 -64.5423   6.5823   6.7687  60.9055 -57.8457  14.0213 -66.8174   0.5612 -60.3882   1.7194
  4.00000   9.57447 -64.5456   6.5757   6.7550  60.1051 -57.8513  13.9926 -66.8174   0.5612 -60.3882   1.7193
  4.00000  13.40426 -64.5504   6.5659   6.7348  58.9223 -57.8596  13.9501 -66.8175   0.5612 -60.3883   1.7193
  4.00000  17.23404 -64.5566   6.5531   6.7085  57.3783 -57.8706  13.8946 -66.8176   0.5611 -60.3883   1.7193
  4.00000  21.06383 -64.5643   6.5375   6.6767  55.5007 -57.8839  13.8272 -66.8177   0.5611 -60.3884   1.7192
  4.00000  24.89362 -64.5732   6.5195   6.6400  53.3228 -57.8995  13.7491 -66.8179   0.5610 -60.3884   1.7191
  4.00000  28.72340 -64.5832   6.4993   6.5991  50.8837 -57.9170  13.6615 -66.8180   0.5610 -60.3885   1.7191
  4.00000  32.55319 -64.5941   6.4772   6.5546  48.2268 -57.9362  13.5662 -66.8182   0.5609 -60.3886   1.7190
  4.00000  36.38298 -64.6057   6.4538   6.5075  45.3995 -57.9567  13.4649 -66.8184   0.5608 -60.3887   1.7189
  4.00000  40.21277 -64.6179   6.4294   6.4586  42.4523 -57.9783  13.3592 -66.8185   0.5607 -60.3888   1.7188
  4.00000  44.04255 -64.6304   6.4044   6.4088  39.4379 -58.0008  13.2503 -66.8187   0.5606 -60.3889   1.7187
  4.00000  47.87234 -64.6430   6.3793   6.3589  36.4098 -58.0241  13.1386 -66.8189   0.5606 -60.3890   1.7187
  4.00000  51.70213 -64.6555   6.3545   6.3098  33.4223 -58.0474  13.0285 -66.8191   0.5605 -60.3891   1.7186
  4.00000  55.53191 -64.6676   6.3305   6.2624  30.5286 -58.0700  12.9221 -66.8193   0.5604 -60.3892   1.7185
  4.00000  59.36170 -64.6792   6.3077   6.2175  27.7804 -58.0916  12.8212 -66.8194   0.5603 -60.3893   1.7184
  4.00000  63.19149 -64.6899   6.2866   6.1760  25.2267 -58.1118  12.7276 -66.8196   0.5603 -60.3894   1.7183
  4.00000  67.02128 -64.6997   6.2674   6.1384  22.9130 -58.1301  12.6429 -66.8197   0.5602 -60.3895   1.7183
  4.00000  70.85106 -64.7084   6.2505   6.1021  20.8807 -58.1463  12.5687 -66.8199   0.5601 -60.3896   1.7182
  4.00000  74.68085 -64.7157   6.2363   6.0745  19.1661 -58.1600  12.5062 -66.8200   0.5601 -60.3896   1.7182
  4.00000  78.51064 -64.7215   6.2250   6.0525  17.7997 -58.1709  12.4564 -66.8201   0.5601 -60.3897   1.7181
  4.00000  82.34043 -64.7257   6.2168   6.0365  16.8058 -58.1789  12.4202 -66.8201   0.5600 -60.3897   1.7181
  4.00000  86.17021 -64.7283   6.2118   6.0268  16.2024 -58.1837  12.3983 -66.8202   0.5600 -60.3897   1.7181
  4.00000  90.00000 -64.7292   6.2101   6.0236  16.0000 -58.1854  12.3909 -66.8202   0.5600 -60.3897   1.7181
  5.00000 -90.00000 -64.9130   5.6637   5.3541  16.0000 -58.4929  11.0370 -66.8262   0.5567 -60.3972   1.7120
