    1   90.000   38.138  116.000    4.054    0.000
    2   90.000   39.800  116.000    4.750   -0.001
    3   90.000   38.100  116.000    6.202   -0.001
    4   90.000   35.881  116.000    8.071   -0.002
    5   90.000   33.938  116.000   10.144   -0.002
    6   90.000   31.970  116.000   12.820   -0.003
    7   90.000   30.279  116.000   15.773   -0.002
    8   90.000   29.578  116.000   18.887   -0.000
    9   90.000   28.433  116.000   22.088    0.002
   10   90.000   27.564  116.000   25.651    0.010
   11   90.000   27.044  116.000   28.880    0.020
   12   90.000   26.735  116.000   32.097    0.029
   13   90.000   26.588  116.000   35.264    0.044
   14   90.000   26.574  116.000   38.323    0.064
   15   90.000   26.675  116.000   41.224    0.086
   16   90.000   26.900  116.000   43.827   -0.037
   17   90.000   27.259  116.000   46.049    0.159
   18   90.000   27.732  116.000   47.798    0.187
   19   90.000   28.308  116.000   49.010    0.217
   20   90.000   28.956  116.000   49.662    0.113
   21   90.000   29.626  116.000   49.774    0.306
   22   90.000   30.318  116.000   49.404    0.324
   23   90.000   31.015  116.000   48.636    0.396
   24   90.000   31.694  116.000   47.563    0.408
   25   90.000   32.321  116.000   46.275    0.280
   26   90.000   32.874  116.000   44.848    0.486
   27   90.000   33.318  116.000   43.416    0.489
   28   90.000   33.661  116.000   41.991    0.482
   29   90.000   33.952  116.000   40.502    0.326
   30   90.000   34.155  116.000   38.982    0.337
   31   90.000   34.259  116.000   37.447    0.331
   32   90.000   34.292  116.000   35.905    0.317
   33   90.000   34.246  116.000   34.360    0.299
   34   90.000   34.138  116.000   32.818    0.261
   35   90.000   33.974  116.000   31.285    0.222
   36   90.000   33.888  116.000   29.736    0.188
   37   90.000   33.630  116.000   28.274    0.311
   38   90.000   33.323  116.000   26.848    0.287
   39   90.000   32.996  116.000   25.467    0.247
   40   90.000   32.675  116.000   24.143    0.215
   41   90.000   32.342  116.000   22.882    0.017
   42   90.000   31.994  116.000   21.693    0.109
   43   90.000   31.652  116.000   20.581    0.078
   44   90.000   31.310  116.000   19.551    0.045
   45   90.000   31.010  116.000   18.603    0.003
   46   90.000   30.729  116.000   17.739   -0.029
   47   90.000   30.449  116.000   16.958   -0.079
   48   90.000   30.212  116.000   16.258   -0.113
   49   90.000   30.009  116.000   15.637   -0.147
   50   90.000   29.791  116.000   15.091   -0.182
   51   90.000   29.620  116.000   14.616   -0.215
   52   90.000   29.502  116.000   14.190   -0.246
   53   90.000   29.377  116.000   13.831   -0.279
   54   90.000   29.261  116.000   13.552   -0.309
   55   90.000   29.160  116.000   13.328   -0.338
   56   90.000   29.073  116.000   13.156   -0.365
   57   90.000   28.996  116.000   13.032   -0.261
   58   90.000   28.932  116.000   12.954   -0.281
   59   90.000   28.861  116.000   12.919   -0.304
   60   90.000   28.818  116.000   12.925   -0.321
   61   90.000   28.772  116.000   12.970   -0.331
   62   90.000   28.751  116.000   13.048   -0.346
   63   90.000   28.739  116.000   13.156   -0.358
   64   90.000   28.746  116.000   13.292   -0.374
   65   90.000   28.747  116.000   13.454   -0.383
   66   90.000   28.753  116.000   13.638   -0.392
   67   90.000   28.777  116.000   13.844   -0.396
   68   90.000   28.794  116.000   14.067   -0.402
   69   90.000   28.815  116.000   14.307   -0.407
   70   90.000   28.840  116.000   14.562   -0.412
   71   90.000   28.868  116.000   14.829   -0.414
   72   90.000   28.900  116.000   15.105   -0.417
   73   90.000   28.935  116.000   15.390   -0.418
