ZONE T="V1(t,x).dat"
I= 41,J=400,K=1,F=POINT
  2.00000   4.50000 -65.8841   4.2662   4.7146 210.8181 -59.8539  31.8729
  2.00000   9.00000 -65.8903   4.2543   4.6818 207.3014 -59.8575  31.8356
  2.00000  13.50000 -65.9004   4.2349   4.6240 201.5366 -59.8633  31.7749
  2.00000  18.00000 -65.9141   4.2085   4.5522 193.6656 -59.8713  31.6923
  2.00000  22.50000 -65.9313   4.1762   4.4642 183.8823 -59.8812  31.5906
  2.00000  27.00000 -65.9513   4.1388   4.3631 172.4274 -59.8928  31.4726
  2.00000  31.50000 -65.9739   4.0974   4.2477 159.5831 -59.9059  31.3419
  2.00000  36.00000 -65.9983   4.0534   4.1303 145.6656 -59.9200  31.2027
  2.00000  40.50000 -66.0240   4.0081   4.0098 131.0177 -59.9348  31.0591
  2.00000  45.00000 -66.0503   3.9628   3.8854 116.0000 -59.9501  30.9158
  2.00000  49.50000 -66.0767   3.9190   3.7977 100.9823 -59.9655  30.7773
  2.00000  54.00000 -66.1024   3.8773   3.7106  86.3344 -59.9805  30.6466
  2.00000  58.50000 -66.1269   3.8385   3.6337  72.4169 -59.9948  30.5258
  2.00000  63.00000 -66.1495   3.8034   3.5596  59.5726 -60.0080  30.4170
  2.00000  67.50000 -66.1696   3.7725   3.4984  48.1177 -60.0198  30.3218
  2.00000  72.00000 -66.1868   3.7464   3.4425  38.3344 -60.0299  30.2419
  2.00000  76.50000 -66.2007   3.7256   3.4016  30.4634 -60.0380  30.1784
  2.00000  81.00000 -66.2109   3.7105   3.3719  24.6986 -60.0440  30.1323
  2.00000  85.50000 -66.2170   3.7014   3.3539  21.1819 -60.0476  30.1044
  2.00000  90.00000 -66.2191   3.6983   3.3478  20.0000 -60.0488  30.0951
  3.10000 -90.00000 -66.4842   3.4453   2.5958  20.0000 -60.2183  29.8650
  3.10000 -85.50000 -66.4789   3.4527   2.6086  21.1819 -60.2150  29.8856
  3.10000 -81.00000 -66.4630   3.4749   2.6469  24.6986 -60.2051  29.9470
  3.10000 -76.50000 -66.4369   3.5116   2.7152  30.4634 -60.1888  30.0482
  3.10000 -72.00000 -66.4013   3.5623   2.8133  38.3344 -60.1667  30.1878
  3.10000 -67.50000 -66.3571   3.6260   2.9329  48.1177 -60.1392  30.3633
  3.10000 -63.00000 -66.3054   3.7019   3.0776  59.5726 -60.1071  30.5720
  3.10000 -58.50000 -66.2475   3.7887   3.2509  72.4169 -60.0711  30.8105
  3.10000 -54.00000 -66.1848   3.8850   3.4469  86.3344 -60.0322  31.0747
  3.10000 -49.50000 -66.1190   3.9890   3.6588 100.9823 -59.9913  31.3601
  3.10000 -45.00000 -66.0516   4.0988   3.8884 116.0000 -59.9497  31.6615
  3.10000 -40.50000 -65.9842   4.2125   4.1772 131.0177 -59.9089  31.9728
  3.10000 -36.00000 -65.9187   4.3270   4.4785 145.6656 -59.8692  32.2843
  3.10000 -31.50000 -65.8565   4.4390   4.7823 159.5831 -59.8315  32.5866
  3.10000 -27.00000 -65.7991   4.5450   5.0786 172.4274 -59.7967  32.8705
  3.10000 -22.50000 -65.7480   4.6417   5.3520 183.8823 -59.7658  33.1273
  3.10000 -18.00000 -65.7044   4.7260   5.6004 193.6656 -59.7394  33.3492
  3.10000 -13.50000 -65.6694   4.7948   5.8036 201.5366 -59.7181  33.5294
  3.10000  -9.00000 -65.6437   4.8459   5.9565 207.3014 -59.7026  33.6623
  3.10000  -4.50000 -65.6281   4.8773   6.0561 210.8181 -59.6931  33.7437
  3.10000   0.00000 -65.6229   4.8880   6.0883 212.0000 -59.6900  33.7711
  3.10000   4.50000 -65.6281   4.8773   6.0561 210.8181 -59.6931  33.7437
  3.10000   9.00000 -65.6437   4.8459   5.9565 207.3014 -59.7026  33.6623
  3.10000  13.50000 -65.6694   4.7948   5.8036 201.5366 -59.7181  33.5294
  3.10000  18.00000 -65.7044   4.7260   5.6004 193.6656 -59.7394  33.3492
  3.10000  22.50000 -65.7480   4.6417   5.3520 183.8823 -59.7658  33.1273
  3.10000  27.00000 -65.7991   4.5450   5.0786 172.4274 -59.7967  32.8705
  3.10000  31.50000 -65.8565   4.4390   4.7823 159.5831 -59.8315  32.5866
  3.10000  36.00000 -65.9187   4.3270   4.4785 145.6656 -59.8692  32.2843
  3.10000  40.50000 -65.9842   4.2125   4.1772 131.0177 -59.9089  31.9728
  3.10000  45.00000 -66.0516   4.0988   3.8884 116.0000 -59.9497  31.6615
  3.10000  49.50000 -66.1190   3.9890   3.6588 100.9823 -59.9913  31.3601
  3.10000  54.00000 -66.1848   3.8850   3.4469  86.3344 -60.0322  31.0747
  3.10000  58.50000 -66.2475   3.7887   3.2509  72.4169 -60.0711  30.8105
  3.10000  63.00000 -66.3054   3.7019   3.0776  59.5726 -60.1071  30.5720
  3.10000  67.50000 -66.3571   3.6260   2.9329  48.1177 -60.1392  30.3633
  3.10000  72.00000 -66.4013   3.5623   2.8133  38.3344 -60.1667  30.1878
  3.10000  76.50000 -66.4369   3.5116   2.7152  30.4634 -60.1888  30.0482
  3.10000  81.00000 -66.4630   3.4749   2.6469  24.6986 -60.2051  29.9470
