ZONE T="xy200e.dat"
I= 39,J= 39,K=1,F=POINT
  0.10000   0.57500    43.11 -68.91476     0.00 -62.76616     6.50 116.00000     0.0000 
  0.10000   0.60000    48.12 -68.68560     0.00 -62.53919     7.65 116.00000     0.0001 
  0.10000   0.62500    54.54 -68.40178     0.00 -62.25826     9.29 116.00000     0.0002 
  0.10000   0.65000    62.75 -68.05174     0.00 -61.90703    11.65 116.00000     0.0003 
  0.10000   0.67500    73.07 -67.62879     0.90 -61.47443    15.04 116.00000     0.9227 
  0.10000   0.70000    85.64 -67.13784     1.61 -60.96284    19.71 116.00000     1.6261 
  0.10000   0.72500   100.22 -66.60141     2.67 -60.39621    25.66 116.00000     2.7064 
  0.10000   0.75000   116.00 -66.05960     4.30 -59.82078    32.43 116.00000     4.3495 
  0.10000   0.77500   131.78 -65.56010     6.32 -59.29215    39.20 116.00000     6.3831 
  0.10000   0.80000   146.36 -65.14086     8.37 -58.85387    45.21 116.00000     8.4171 
  0.10000   0.82500   158.93 -64.81878    10.26 -58.52361    50.03 116.00000    10.3001 
  0.10000   0.85000   169.25 -64.59016    11.79 -58.29490    53.63 116.00000    11.8276 
  0.10000   0.87500   177.46 -64.43955    12.95 -58.14801    56.19 116.00000    12.9671 
  0.10000   0.90000   183.88 -64.34823    13.77 -58.06018    57.96 116.00000    13.8000 
  0.10000   0.92500   188.89 -64.29911    14.32 -58.01119    59.17 116.00000    14.3445 
  0.10000   0.95000   192.80 -64.27849    14.66 -57.98513    60.00 116.00000    14.6808 
  0.10000   0.97500   195.88 -64.27615    14.84 -57.97023    60.60 116.00000    14.8628 
  0.12500   0.02500   199.92 -64.13221    15.84 -57.82455    62.40 116.00000    15.8539 
  0.12500   0.05000   197.41 -64.11559    15.78 -57.81567    62.08 116.00000    15.7889 
  0.12500   0.07500   194.12 -64.11414    15.56 -57.81490    61.56 116.00000    15.5765 
  0.12500   0.10000   189.75 -64.13920    15.13 -57.83502    60.70 116.00000    15.1476 
  0.12500   0.12500   183.88 -64.20734    14.39 -57.89504    59.26 116.00000    14.4147 
  0.12500   0.15000   175.97 -64.34167    13.24 -58.02211    56.93 116.00000    13.2593 
  0.12500   0.17500   165.39 -64.57153    11.60 -58.25163    53.31 116.00000    11.6332 
  0.12500   0.20000   151.65 -64.92690     9.41 -58.62108    47.99 116.00000     9.4570 
  0.12500   0.22500   134.83 -65.42323     6.84 -59.15192    40.84 116.00000     6.9182 
  0.12500   0.25000   116.00 -66.03958     4.35 -59.82240    32.42 116.00000     4.4023 
  0.12500   0.27500    97.17 -66.71179     2.40 -60.55692    24.07 116.00000     2.4395 
  0.12500   0.30000    80.35 -67.35797     1.19 -61.25702    17.18 116.00000     1.2272 
  0.12500   0.32500    66.61 -67.91817     0.00 -61.85130    12.30 116.00000     0.0005 
  0.12500   0.35000    56.03 -68.37022     0.00 -62.31640     9.15 116.00000     0.0003 
  0.12500   0.37500    48.12 -68.72067     0.00 -62.66436     7.18 116.00000     0.0001 
  0.12500   0.40000    42.25 -68.98808     0.00 -62.92160     5.93 116.00000     0.0001 
  0.12500   0.42500    37.88 -69.19268     0.00 -63.11561     5.10 116.00000     0.0000 
  0.12500   0.45000    34.59 -69.35194     0.00 -63.26960     4.51 116.00000     0.0000 
  0.12500   0.47500    32.08 -69.47948     0.00 -63.40139     4.06 116.00000     0.0000 
  0.12500   0.50000    30.13 -69.58521     0.00 -63.52392     3.69 116.00000     0.0000 
  0.12500   0.52500    32.08 -69.47948     0.00 -63.40139     4.06 116.00000     0.0000 
  0.12500   0.55000    34.59 -69.35194     0.00 -63.26960     4.51 116.00000     0.0000 
  0.12500   0.57500    37.88 -69.19268     0.00 -63.11561     5.10 116.00000     0.0000 
  0.12500   0.60000    42.25 -68.98808     0.00 -62.92160     5.93 116.00000     0.0001 
  0.12500   0.62500    48.12 -68.72067     0.00 -62.66436     7.18 116.00000     0.0001 
  0.12500   0.65000    56.03 -68.37022     0.00 -62.31640     9.15 116.00000     0.0003 
  0.12500   0.67500    66.61 -67.91817     0.00 -61.85130    12.30 116.00000     0.0005 
  0.12500   0.70000    80.35 -67.35797     1.19 -61.25702    17.18 116.00000     1.2272 
  0.12500   0.72500    97.17 -66.71179     2.40 -60.55692    24.07 116.00000     2.4395 
  0.12500   0.75000   116.00 -66.03958     4.35 -59.82240    32.42 116.00000     4.4023 
  0.12500   0.77500   134.83 -65.42323     6.84 -59.15192    40.84 116.00000     6.9182 
  0.12500   0.80000   151.65 -64.92690     9.41 -58.62108    47.99 116.00000     9.4570 
  0.12500   0.82500   165.39 -64.57153    11.60 -58.25163    53.31 116.00000    11.6332 
  0.12500   0.85000   175.97 -64.34167    13.24 -58.02211    56.93 116.00000    13.2593 
  0.12500   0.87500   183.88 -64.20734    14.39 -57.89504    59.26 116.00000    14.4147 
  0.12500   0.90000   189.75 -64.13920    15.13 -57.83502    60.70 116.00000    15.1476 
  0.12500   0.92500   194.12 -64.11414    15.56 -57.81490    61.56 116.00000    15.5765 
  0.12500   0.95000   197.41 -64.11559    15.78 -57.81567    62.08 116.00000    15.7889 
  0.12500   0.97500   199.92 -64.13221    15.84 -57.82455    62.40 116.00000    15.8539 
  0.15000   0.02500   203.73 -63.99592    16.84 -57.69009    64.05 116.00000    16.8374 
  0.15000   0.05000   201.87 -63.95798    16.92 -57.65466    64.04 116.00000    16.9195 
  0.15000   0.07500   199.35 -63.92982    16.88 -57.62171    63.91 116.00000    16.8798 
  0.15000   0.10000   195.88 -63.92273    16.64 -57.60351    63.49 116.00000    16.6386 
  0.15000   0.12500   190.96 -63.95476    16.07 -57.62039    62.56 116.00000    16.0821 
  0.15000   0.15000   183.88 -64.05447    15.04 -57.70552    60.72 116.00000    15.0587 
  0.15000   0.17500   173.60 -64.26482    13.36 -57.91042    57.39 116.00000    13.3729 
  0.15000   0.20000   158.93 -64.64164    10.88 -58.30411    51.77 116.00000    10.9058 
  0.15000   0.22500   139.28 -65.23132     7.50 -58.94713    43.25 116.00000     7.5963 
  0.15000   0.25000   116.00 -66.01633     4.37 -59.82425    32.42 116.00000     4.4290 
  0.15000   0.27500    92.72 -66.87902     1.91 -60.79446    21.79 116.00000     1.9740 
  0.15000   0.30000    73.07 -67.66625     0.88 -61.66830    13.94 116.00000     0.9103 
  0.15000   0.32500    58.40 -68.29138     0.00 -62.33972     9.24 116.00000     0.0004 
  0.15000   0.35000    48.12 -68.75028     0.00 -62.80791     6.67 116.00000     0.0002 
  0.15000   0.37500    41.04 -69.07640     0.00 -63.12001     5.25 116.00000     0.0001 
  0.15000   0.40000    36.12 -69.30730     0.00 -63.32723     4.43 116.00000     0.0001 
  0.15000   0.42500    32.65 -69.47322     0.00 -63.46987     3.92 116.00000     0.0000 
