ZONE T="xy190e.dat"
I= 39,J= 39,K=1,F=POINT
  0.02500   0.02500   183.88 -64.77896    11.45 -58.51915    53.88 116.00000    11.5486 
  0.02500   0.05000   179.78 -64.81896    11.08 -58.58102    52.73 116.00000    11.1785 
  0.02500   0.07500   174.94 -64.87628    10.59 -58.65221    51.36 116.00000    10.6920 
  0.02500   0.10000   169.25 -64.95639     9.96 -58.73914    49.72 116.00000    10.0549 
  0.02500   0.12500   162.62 -65.06527     9.18 -58.84881    47.72 116.00000     9.2781 
  0.02500   0.15000   154.99 -65.20865     8.24 -58.98814    45.30 116.00000     8.3302 
  0.02500   0.17500   146.36 -65.39097     7.16 -59.16293    42.43 116.00000     7.2416 
  0.02500   0.20000   136.83 -65.61396     5.92 -59.37642    39.10 116.00000     6.0005 
  0.02500   0.22500   126.60 -65.87527     4.68 -59.62785    35.40 116.00000     4.7665 
  0.02500   0.25000   116.00 -66.16806     3.61 -59.91165    31.47 116.00000     3.6845 
  0.02500   0.27500   105.40 -66.48189     2.68 -60.21794    27.51 116.00000     2.7329 
  0.02500   0.30000    95.17 -66.80410     2.02 -60.53429    23.72 116.00000     2.0498 
  0.02500   0.32500    85.64 -67.12247     1.46 -60.84847    20.26 116.00000     1.4877 
  0.02500   0.35000    77.01 -67.42668     0.87 -61.15071    17.24 116.00000     0.8977 
  0.02500   0.37500    69.38 -67.71018     0.00 -61.43523    14.68 116.00000     0.0020 
  0.02500   0.40000    62.75 -67.96987     0.00 -61.70029    12.55 116.00000     0.0014 
  0.02500   0.42500    57.06 -68.20638     0.00 -61.94760    10.78 116.00000     0.0010 
  0.02500   0.45000    52.22 -68.42216     0.00 -62.18095     9.30 116.00000     0.0007 
  0.02500   0.47500    48.12 -68.62040     0.00 -62.40512     8.05 116.00000     0.0005 
  0.02500   0.50000    44.64 -68.80419     0.00 -62.62486     6.98 116.00000     0.0004 
  0.02500   0.52500    48.12 -68.62040     0.00 -62.40512     8.05 116.00000     0.0005 
  0.02500   0.55000    52.22 -68.42216     0.00 -62.18095     9.30 116.00000     0.0007 
  0.02500   0.57500    57.06 -68.20638     0.00 -61.94760    10.78 116.00000     0.0010 
  0.02500   0.60000    62.75 -67.96987     0.00 -61.70029    12.55 116.00000     0.0014 
  0.02500   0.62500    69.38 -67.71018     0.00 -61.43523    14.68 116.00000     0.0020 
  0.02500   0.65000    77.01 -67.42668     0.87 -61.15071    17.24 116.00000     0.8977 
  0.02500   0.67500    85.64 -67.12247     1.46 -60.84847    20.26 116.00000     1.4877 
  0.02500   0.70000    95.17 -66.80410     2.02 -60.53429    23.72 116.00000     2.0498 
  0.02500   0.72500   105.40 -66.48189     2.68 -60.21794    27.51 116.00000     2.7329 
  0.02500   0.75000   116.00 -66.16806     3.61 -59.91165    31.47 116.00000     3.6845 
  0.02500   0.77500   126.60 -65.87527     4.68 -59.62785    35.40 116.00000     4.7665 
  0.02500   0.80000   136.83 -65.61396     5.92 -59.37642    39.10 116.00000     6.0005 
  0.02500   0.82500   146.36 -65.39097     7.16 -59.16293    42.43 116.00000     7.2416 
  0.02500   0.85000   154.99 -65.20865     8.24 -58.98814    45.30 116.00000     8.3302 
  0.02500   0.87500   162.62 -65.06527     9.18 -58.84881    47.72 116.00000     9.2781 
  0.02500   0.90000   169.25 -64.95639     9.96 -58.73914    49.72 116.00000    10.0549 
  0.02500   0.92500   174.94 -64.87628    10.59 -58.65221    51.36 116.00000    10.6920 
  0.02500   0.95000   179.78 -64.81896    11.08 -58.58102    52.73 116.00000    11.1785 
  0.02500   0.97500   183.88 -64.77896    11.45 -58.51915    53.88 116.00000    11.5486 
  0.05000   0.02500   187.75 -64.65031    12.22 -58.36225    55.80 116.00000    12.3184 
  0.05000   0.05000   183.88 -64.68142    11.89 -58.41261    54.78 116.00000    11.9868 
  0.05000   0.07500   179.22 -64.73106    11.42 -58.47407    53.53 116.00000    11.5242 
  0.05000   0.10000   173.60 -64.80618    10.79 -58.55488    51.95 116.00000    10.8998 
  0.05000   0.12500   166.88 -64.91479     9.98 -58.66456    49.94 116.00000    10.0724 
  0.05000   0.15000   158.93 -65.06523     8.95 -58.81320    47.40 116.00000     9.0524 
  0.05000   0.17500   149.71 -65.26466     7.73 -59.00992    44.24 116.00000     7.8243 
  0.05000   0.20000   139.28 -65.51689     6.18 -59.26043    40.45 116.00000     6.2893 
  0.05000   0.22500   127.91 -65.81971     4.86 -59.56412    36.12 116.00000     4.9532 
  0.05000   0.25000   116.00 -66.16392     3.62 -59.91229    31.46 116.00000     3.6952 
  0.05000   0.27500   104.09 -66.53400     2.56 -60.28859    26.78 116.00000     2.6116 
  0.05000   0.30000    92.72 -66.91090     1.52 -60.67257    22.39 116.00000     1.5783 
  0.05000   0.32500    82.29 -67.27643     1.00 -61.04476    18.54 116.00000     1.0414 
  0.05000   0.35000    73.07 -67.61685     0.72 -61.39099    15.33 116.00000     0.7422 
  0.05000   0.37500    65.12 -67.92423     0.00 -61.70419    12.75 116.00000     0.0016 
  0.05000   0.40000    58.40 -68.19660     0.00 -61.98394    10.72 116.00000     0.0010 
  0.05000   0.42500    52.78 -68.43635     0.00 -62.23445     9.11 116.00000     0.0007 
  0.05000   0.45000    48.12 -68.64811     0.00 -62.46241     7.82 116.00000     0.0005 
  0.05000   0.47500    44.25 -68.83713     0.00 -62.67523     6.77 116.00000     0.0004 
  0.05000   0.50000    41.04 -69.00823     0.00 -62.87980     5.88 116.00000     0.0003 
  0.05000   0.52500    44.25 -68.83713     0.00 -62.67523     6.77 116.00000     0.0004 
  0.05000   0.55000    48.12 -68.64811     0.00 -62.46241     7.82 116.00000     0.0005 
  0.05000   0.57500    52.78 -68.43635     0.00 -62.23445     9.11 116.00000     0.0007 
  0.05000   0.60000    58.40 -68.19660     0.00 -61.98394    10.72 116.00000     0.0010 
  0.05000   0.62500    65.12 -67.92423     0.00 -61.70419    12.75 116.00000     0.0016 
  0.05000   0.65000    73.07 -67.61685     0.72 -61.39099    15.33 116.00000     0.7422 
  0.05000   0.67500    82.29 -67.27643     1.00 -61.04476    18.54 116.00000     1.0414 
  0.05000   0.70000    92.72 -66.91090     1.52 -60.67257    22.39 116.00000     1.5783 
  0.05000   0.72500   104.09 -66.53400     2.56 -60.28859    26.78 116.00000     2.6116 
  0.05000   0.75000   116.00 -66.16392     3.62 -59.91229    31.46 116.00000     3.6952 
  0.05000   0.77500   127.91 -65.81971     4.86 -59.56412    36.12 116.00000     4.9532 
  0.05000   0.80000   139.28 -65.51689     6.18 -59.26043    40.45 116.00000     6.2893 
  0.05000   0.82500   149.71 -65.26466     7.73 -59.00992    44.24 116.00000     7.8243 
  0.05000   0.85000   158.93 -65.06523     8.95 -58.81320    47.40 116.00000     9.0524 
