ZONE T="xy  1e.dat"
I= 32,J= 64,K=1,F=POINT
  0.05000   0.05000     0.00 -65.47991    38.80 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12523 
  0.05000   0.10000     0.00 -65.47991    39.02 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12599 
  0.05000   0.15000     0.00 -65.47990    39.23 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12670 
  0.05000   0.20000     0.00 -65.47990    39.42 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12737 
  0.05000   0.25000     0.00 -65.47990    39.60 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12799 
  0.05000   0.30000     0.00 -65.47989    39.77 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12856 
  0.05000   0.35000     0.00 -65.47989    39.92 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12908 
  0.05000   0.40000     0.00 -65.47989    40.06 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12955 
  0.05000   0.45000     0.00 -65.47989    40.18 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12996 
  0.05000   0.50000     0.00 -65.47988    40.28 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13033 
  0.05000   0.55000     0.00 -65.47988    40.37 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13064 
  0.05000   0.60000     0.00 -65.47988    40.45 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13089 
  0.05000   0.65000     0.00 -65.47988    40.50 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13109 
  0.05000   0.70000     0.00 -65.47988    40.54 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13123 
  0.05000   0.75000     0.00 -65.47988    40.57 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13132 
  0.05000   0.80000     0.00 -65.47988    40.58 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13134 
  0.05000   0.85000     0.00 -65.47988    40.57 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13132 
  0.05000   0.90000     0.00 -65.47988    40.54 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13123 
  0.05000   0.95000     0.00 -65.47988    40.50 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13109 
  0.05000   1.00000     0.00 -65.47988    40.45 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13089 
  0.05000   1.05000     0.00 -65.47988    40.37 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13064 
  0.05000   1.10000     0.00 -65.47988    40.28 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13033 
  0.05000   1.15000     0.00 -65.47989    40.18 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12996 
  0.05000   1.20000     0.00 -65.47989    40.06 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12955 
  0.05000   1.25000     0.00 -65.47989    39.92 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12908 
  0.05000   1.30000     0.00 -65.47989    39.77 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12856 
  0.05000   1.35000     0.00 -65.47990    39.60 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12799 
  0.05000   1.40000     0.00 -65.47990    39.42 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12737 
  0.05000   1.45000     0.00 -65.47990    39.23 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12670 
  0.05000   1.50000     0.00 -65.47991    39.02 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12598 
  0.05000   1.55000     0.00 -65.47991    38.80 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12523 
  0.05000   1.60000     0.00 -65.47991    38.57 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12443 
  0.10000   0.05000     0.00 -65.47989    39.90 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12899 
  0.10000   0.10000     0.00 -65.47989    40.13 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.12979 
  0.10000   0.15000     0.00 -65.47989    40.35 0 0 0 0 0 0   0.00000   -65.4799   0.00099 0  -0.13054 
  0.10000   0.20000     0.00 -65.47988    40.55 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13125 
  0.10000   0.25000     0.00 -65.47988    40.74 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13190 
  0.10000   0.30000     0.00 -65.47988    40.92 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13251 
  0.10000   0.35000     0.00 -65.47987    41.08 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13306 
  0.10000   0.40000     0.00 -65.47987    41.22 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13356 
  0.10000   0.45000     0.00 -65.47987    41.35 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13400 
  0.10000   0.50000     0.00 -65.47987    41.46 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13438 
  0.10000   0.55000     0.00 -65.47987    41.56 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13471 
  0.10000   0.60000     0.00 -65.47987    41.64 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13498 
  0.10000   0.65000     0.00 -65.47986    41.70 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13519 
  0.10000   0.70000     0.00 -65.47986    41.74 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13534 
  0.10000   0.75000     0.00 -65.47986    41.77 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13543 
  0.10000   0.80000     0.00 -65.47986    41.78 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13546 
  0.10000   0.85000     0.00 -65.47986    41.77 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13543 
  0.10000   0.90000     0.00 -65.47986    41.74 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13534 
  0.10000   0.95000     0.00 -65.47986    41.70 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13519 
  0.10000   1.00000     0.00 -65.47987    41.64 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13498 
  0.10000   1.05000     0.00 -65.47987    41.56 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13471 
  0.10000   1.10000     0.00 -65.47987    41.46 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13438 
  0.10000   1.15000     0.00 -65.47987    41.35 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13400 
  0.10000   1.20000     0.00 -65.47987    41.22 0 0 0 0 0 0   0.00000   -65.4799   0.00100 0  -0.13356 
