ZONE T="Profile(t,x)_from_xy.dat"
I= 64,J= 10,K=1,F=POINT
    1   1    -0.125 
    1   2    -0.129 
    1   3    -0.133 
    1   4    -0.137 
    1   5    -0.141 
    1   6    -0.146 
    1   7    -0.150 
    1   8    -0.155 
    1   9    -0.160 
    1  10    -0.166 
    1  11    -0.171 
    1  12    -0.177 
    1  13    -0.184 
    1  14    -0.190 
    1  15    -0.197 
    1  16    -0.204 
    1  17    -0.212 
    1  18    -0.220 
    1  19    -0.228 
    1  20    -0.237 
    1  21    -0.246 
    1  22    -0.256 
    1  23    -0.267 
    1  24    -0.278 
    1  25    -0.290 
    1  26    -0.303 
    1  27    -0.316 
    1  28    -0.330 
    1  29    -0.345 
    1  30    -0.362 
    1  31    -0.379 
    1  32    -0.398 
    1  33    -0.418 
    1  34    -0.439 
    1  35    -0.462 
    1  36    -0.487 
    1  37    -0.514 
    1  38    -0.543 
    1  39    -0.574 
    1  40    -0.608 
    1  41    -0.645 
    1  42    -0.685 
    1  43    -0.729 
    1  44    -0.777 
    1  45    -0.829 
    1  46    -0.886 
    1  47    -0.949 
    1  48    -1.018 
    1  49    -1.094 
    1  50    -1.179 
    1  51    -1.272 
    1  52    -1.375 
    1  53    -1.489 
    1  54    -1.615 
    1  55    -1.755 
    1  56    -1.909 
    1  57    -2.080 
    1  58    -2.268 
    1  59    -2.475 
    1  60    -2.700 
    1  61    -2.942 
    1  62    -3.202 
    1  63    -3.476 
    1  64    -3.759 
    2   1    -0.001 
    2   2    -0.001 
    2   3    -0.001 
    2   4    -0.001 
    2   5    -0.001 
    2   6    -0.002 
    2   7    -0.002 
    2   8    -0.002 
    2   9    -0.003 
    2  10    -0.003 
    2  11    -0.003 
    2  12    -0.004 
    2  13    -0.004 
    2  14    -0.005 
    2  15    -0.005 
    2  16    -0.006 
    2  17    -0.006 
    2  18    -0.007 
    2  19    -0.008 
    2  20    -0.008 
    2  21    -0.009 
    2  22    -0.010 
    2  23    -0.011 
    2  24    -0.011 
    2  25    -0.012 
    2  26    -0.013 
    2  27    -0.015 
    2  28    -0.016 
    2  29    -0.017 
    2  30    -0.018 
    2  31    -0.020 
    2  32    -0.022 
    2  33    -0.023 
    2  34    -0.025 
    2  35    -0.028 
    2  36    -0.030 
    2  37    -0.033 
    2  38    -0.035 
    2  39    -0.039 
    2  40    -0.042 
    2  41    -0.046 
    2  42    -0.051 
    2  43    -0.056 
    2  44    -0.061 
    2  45    -0.067 
    2  46    -0.074 
    2  47    -0.082 
    2  48    -0.092 
    2  49    -0.102 
    2  50    -0.114 
    2  51    -0.127 
    2  52    -0.143 
    2  53    -0.160 
    2  54    -0.180 
    2  55    -0.203 
    2  56    -0.230 
    2  57    -0.259 
    2  58    -0.293 
    2  59    -0.330 
    2  60    -0.372 
    2  61    -0.417 
    2  62    -0.465 
    2  63    -0.510 
    2  64    -0.545 
    3   1    -0.033 
    3   2    -0.034 
    3   3    -0.035 
    3   4    -0.036 
    3   5    -0.037 
    3   6    -0.039 
    3   7    -0.040 
    3   8    -0.042 
    3   9    -0.043 
    3  10    -0.045 
    3  11    -0.047 
    3  12    -0.049 
    3  13    -0.051 
    3  14    -0.053 
    3  15    -0.055 
    3  16    -0.057 
    3  17    -0.060 
    3  18    -0.062 
    3  19    -0.065 
    3  20    -0.068 
    3  21    -0.071 
    3  22    -0.074 
    3  23    -0.078 
    3  24    -0.082 
    3  25    -0.085 
    3  26    -0.090 
    3  27    -0.094 
    3  28    -0.099 
    3  29    -0.104 
    3  30    -0.110 
    3  31    -0.115 
    3  32    -0.122 
    3  33    -0.129 
    3  34    -0.136 
    3  35    -0.144 
    3  36    -0.153 
    3  37    -0.162 
    3  38    -0.173 
    3  39    -0.184 
    3  40    -0.196 
    3  41    -0.210 
    3  42    -0.225 
    3  43    -0.241 
    3  44    -0.259 
    3  45    -0.279 
    3  46    -0.301 
    3  47    -0.326 
    3  48    -0.353 
    3  49    -0.384 
    3  50    -0.418 
    3  51    -0.457 
    3  52    -0.500 
    3  53    -0.549 
    3  54    -0.604 
    3  55    -0.666 
    3  56    -0.735 
    3  57    -0.813 
    3  58    -0.899 
    3  59    -0.996 
    3  60    -1.102 
    3  61    -1.218 
    3  62    -1.341 
    3  63    -1.465 
    3  64    -1.582 
    4   1    -0.040 
    4   2    -0.042 
    4   3    -0.043 
    4   4    -0.045 
    4   5    -0.046 
    4   6    -0.048 
    4   7    -0.050 
    4   8    -0.051 
    4   9    -0.053 
    4  10    -0.055 
    4  11    -0.058 
    4  12    -0.060 
    4  13    -0.062 
    4  14    -0.065 
    4  15    -0.067 
    4  16    -0.070 
    4  17    -0.073 
    4  18    -0.076 
    4  19    -0.079 
    4  20    -0.083 
    4  21    -0.086 
    4  22    -0.090 
    4  23    -0.094 
    4  24    -0.099 
    4  25    -0.103 
    4  26    -0.108 
    4  27    -0.114 
    4  28    -0.119 
    4  29    -0.125 
    4  30    -0.132 
    4  31    -0.139 
    4  32    -0.146 
    4  33    -0.154 
    4  34    -0.163 
    4  35    -0.173 
    4  36    -0.183 
    4  37    -0.194 
    4  38    -0.206 
    4  39    -0.219 
    4  40    -0.234 
    4  41    -0.250 
