ZONE T="xy  9e.dat"
I= 32,J= 64,K=1,F=POINT
  0.05000   0.05000     0.00 -64.93316     0.32 0 0 0 0 0 0   0.00000   -64.9332   0.00270 0  -0.00530 
  0.05000   0.10000     0.00 -64.93078     0.32 0 0 0 0 0 0   0.00000   -64.9308   0.00270 0  -0.00538 
  0.05000   0.15000     0.00 -64.92801     0.32 0 0 0 0 0 0   0.00000   -64.9280   0.00271 0  -0.00546 
  0.05000   0.20000     0.00 -64.92517     0.32 0 0 0 0 0 0   0.00000   -64.9252   0.00272 0  -0.00554 
  0.05000   0.25000     0.00 -64.92247     0.32 0 0 0 0 0 0   0.00000   -64.9225   0.00273 0  -0.00561 
  0.05000   0.30000     0.00 -64.91998     0.32 0 0 0 0 0 0   0.00000   -64.9200   0.00274 0  -0.00569 
  0.05000   0.35000     0.00 -64.91770     0.32 0 0 0 0 0 0   0.00000   -64.9177   0.00275 0  -0.00575 
  0.05000   0.40000     0.00 -64.91565     0.32 0 0 0 0 0 0   0.00000   -64.9156   0.00276 0  -0.00581 
  0.05000   0.45000     0.00 -64.91383     0.32 0 0 0 0 0 0   0.00000   -64.9138   0.00277 0  -0.00586 
  0.05000   0.50000     0.00 -64.91224     0.32 0 0 0 0 0 0   0.00000   -64.9122   0.00277 0  -0.00591 
  0.05000   0.55000     0.00 -64.91089     0.33 0 0 0 0 0 0   0.00000   -64.9109   0.00278 0  -0.00595 
  0.05000   0.60000     0.00 -64.90978     0.33 0 0 0 0 0 0   0.00000   -64.9098   0.00278 0  -0.00598 
  0.05000   0.65000     0.00 -64.90892     0.33 0 0 0 0 0 0   0.00000   -64.9089   0.00278 0  -0.00600 
  0.05000   0.70000     0.00 -64.90830     0.33 0 0 0 0 0 0   0.00000   -64.9083   0.00279 0  -0.00602 
  0.05000   0.75000     0.00 -64.90793     0.33 0 0 0 0 0 0   0.00000   -64.9079   0.00279 0  -0.00603 
  0.05000   0.80000     0.00 -64.90781     0.33 0 0 0 0 0 0   0.00000   -64.9078   0.00279 0  -0.00603 
  0.05000   0.85000     0.00 -64.90793     0.33 0 0 0 0 0 0   0.00000   -64.9079   0.00279 0  -0.00603 
  0.05000   0.90000     0.00 -64.90830     0.33 0 0 0 0 0 0   0.00000   -64.9083   0.00279 0  -0.00602 
  0.05000   0.95000     0.00 -64.90892     0.33 0 0 0 0 0 0   0.00000   -64.9089   0.00278 0  -0.00600 
  0.05000   1.00000     0.00 -64.90978     0.33 0 0 0 0 0 0   0.00000   -64.9098   0.00278 0  -0.00598 
  0.05000   1.05000     0.00 -64.91089     0.33 0 0 0 0 0 0   0.00000   -64.9109   0.00278 0  -0.00595 
  0.05000   1.10000     0.00 -64.91224     0.32 0 0 0 0 0 0   0.00000   -64.9122   0.00277 0  -0.00591 
  0.05000   1.15000     0.00 -64.91383     0.32 0 0 0 0 0 0   0.00000   -64.9138   0.00277 0  -0.00586 
  0.05000   1.20000     0.00 -64.91565     0.32 0 0 0 0 0 0   0.00000   -64.9156   0.00276 0  -0.00581 
  0.05000   1.25000     0.00 -64.91770     0.32 0 0 0 0 0 0   0.00000   -64.9177   0.00275 0  -0.00575 
  0.05000   1.30000     0.00 -64.91998     0.32 0 0 0 0 0 0   0.00000   -64.9200   0.00274 0  -0.00569 
  0.05000   1.35000     0.00 -64.92247     0.32 0 0 0 0 0 0   0.00000   -64.9225   0.00273 0  -0.00561 
  0.05000   1.40000     0.00 -64.92518     0.32 0 0 0 0 0 0   0.00000   -64.9252   0.00272 0  -0.00554 
  0.05000   1.45000     0.00 -64.92808     0.32 0 0 0 0 0 0   0.00000   -64.9281   0.00271 0  -0.00545 
  0.05000   1.50000     0.00 -64.93112     0.32 0 0 0 0 0 0   0.00000   -64.9311   0.00270 0  -0.00537 
  0.05000   1.55000     0.00 -64.93408     0.32 0 0 0 0 0 0   0.00000   -64.9341   0.00269 0  -0.00528 
  0.05000   1.60000     0.00 -64.93659     0.31 0 0 0 0 0 0   0.00000   -64.9366   0.00268 0  -0.00521 
  0.10000   0.05000     0.00 -64.92091     0.32 0 0 0 0 0 0   0.00000   -64.9209   0.00274 0  -0.00567 
  0.10000   0.10000     0.00 -64.91843     0.32 0 0 0 0 0 0   0.00000   -64.9184   0.00275 0  -0.00575 
  0.10000   0.15000     0.00 -64.91553     0.32 0 0 0 0 0 0   0.00000   -64.9155   0.00276 0  -0.00583 
  0.10000   0.20000     0.00 -64.91257     0.32 0 0 0 0 0 0   0.00000   -64.9126   0.00277 0  -0.00592 
  0.10000   0.25000     0.00 -64.90976     0.33 0 0 0 0 0 0   0.00000   -64.9098   0.00278 0  -0.00600 
  0.10000   0.30000     0.00 -64.90716     0.33 0 0 0 0 0 0   0.00000   -64.9072   0.00279 0  -0.00607 
  0.10000   0.35000     0.00 -64.90479     0.33 0 0 0 0 0 0   0.00000   -64.9048   0.00280 0  -0.00614 
  0.10000   0.40000     0.00 -64.90265     0.33 0 0 0 0 0 0   0.00000   -64.9026   0.00281 0  -0.00620 
  0.10000   0.45000     0.00 -64.90075     0.33 0 0 0 0 0 0   0.00000   -64.9007   0.00281 0  -0.00626 
  0.10000   0.50000     0.00 -64.89909     0.33 0 0 0 0 0 0   0.00000   -64.8991   0.00282 0  -0.00630 
  0.10000   0.55000     0.00 -64.89768     0.33 0 0 0 0 0 0   0.00000   -64.8977   0.00282 0  -0.00635 
