ZONE T="Ring(t,x)_from_xy.dat"
I=101,J= 10,K=1,F=POINT
    1   -64.800    0.00000  -65.47970   51.13565    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00103    0.00000   -0.16764   -0.16764   -0.168
    1   -63.000    0.00000  -65.47971   50.80158    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00103    0.00000   -0.16649   -0.16649   -0.166
    1   -61.200    0.00000  -65.47972   50.44738    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00103    0.00000   -0.16527   -0.16527   -0.165
    1   -59.400    0.00000  -65.47972   50.07451    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00103    0.00000   -0.16398   -0.16398   -0.164
    1   -57.600    0.00000  -65.47973   49.68829    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47971    0.00103    0.00000   -0.16265   -0.16265   -0.163
    1   -55.800    0.00000  -65.47974   49.29815    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47973    0.00103    0.00000   -0.16131   -0.16131   -0.161
    1   -54.000    0.00000  -65.47974   48.89567    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47976    0.00102    0.00000   -0.15993   -0.15993   -0.160
    1   -52.200    0.00000  -65.47975   48.48242    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47979    0.00102    0.00000   -0.15851   -0.15851   -0.159
    1   -50.400    0.00000  -65.47975   48.07037    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00102    0.00000   -0.15709   -0.15709   -0.157
    1   -48.600    0.00000  -65.47976   47.65872    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00102    0.00000   -0.15568   -0.15568   -0.156
    1   -46.800    0.00000  -65.47977   47.24133    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00102    0.00000   -0.15425   -0.15425   -0.154
    1   -45.000    0.00000  -65.47978   46.82000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00102    0.00000   -0.15281   -0.15281   -0.153
    1   -43.200    0.00000  -65.47979   46.41914    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00102    0.00000   -0.15143   -0.15143   -0.151
    1   -41.400    0.00000  -65.47979   46.01788    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00101    0.00000   -0.15004   -0.15004   -0.150
    1   -39.600    0.00000  -65.47980   45.61796    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00101    0.00000   -0.14866   -0.14866   -0.149
    1   -37.800    0.00000  -65.47980   45.22747    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00101    0.00000   -0.14731   -0.14731   -0.147
    1   -36.000    0.00000  -65.47981   44.84959    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00101    0.00000   -0.14602   -0.14602   -0.146
    1   -34.200    0.00000  -65.47982   44.47732    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00101    0.00000   -0.14474   -0.14474   -0.145
    1   -32.400    0.00000  -65.47983   44.11212    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00101    0.00000   -0.14349   -0.14349   -0.143
    1   -30.600    0.00000  -65.47983   43.76663    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00101    0.00000   -0.14230   -0.14230   -0.142
    1   -28.800    0.00000  -65.47984   43.43546    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47981    0.00101    0.00000   -0.14116   -0.14116   -0.141
    1   -27.000    0.00000  -65.47984   43.11478    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47982    0.00100    0.00000   -0.14006   -0.14006   -0.140
    1   -25.200    0.00000  -65.47985   42.80583    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47985    0.00100    0.00000   -0.13899   -0.13899   -0.139
    1   -23.400    0.00000  -65.47985   42.51445    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47987    0.00100    0.00000   -0.13799   -0.13799   -0.138
    1   -21.600    0.00000  -65.47986   42.24459    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47989    0.00100    0.00000   -0.13707   -0.13707   -0.137
    1   -19.800    0.00000  -65.47986   41.98810    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13619   -0.13619   -0.136
    1   -18.000    0.00000  -65.47986   41.74595    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13536   -0.13536   -0.135
    1   -16.200    0.00000  -65.47987   41.52010    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13458   -0.13458   -0.135
    1   -14.400    0.00000  -65.47987   41.31147    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13387   -0.13387   -0.134
    1   -12.600    0.00000  -65.47987   41.12504    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13323   -0.13323   -0.133
    1   -10.800    0.00000  -65.47987   40.95849    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13265   -0.13265   -0.133
    1    -9.000    0.00000  -65.47988   40.81017    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13214   -0.13214   -0.132
    1    -7.200    0.00000  -65.47988   40.68067    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13169   -0.13169   -0.132
    1    -5.400    0.00000  -65.47988   40.56803    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13130   -0.13130   -0.131
    1    -3.600    0.00000  -65.47988   40.47343    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13098   -0.13098   -0.131
    1    -1.800    0.00000  -65.47988   40.39903    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13072   -0.13072   -0.131
    1    -0.000    0.00000  -65.47988   40.34500    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13054   -0.13054   -0.131
    1     1.800    0.00000  -65.47989   40.30574    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13040   -0.13040   -0.130
    1     3.600    0.00000  -65.47989   40.28691    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13034   -0.13034   -0.130
    1     5.400    0.00000  -65.47989   40.28843    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13035   -0.13035   -0.130
    1     7.200    0.00000  -65.47989   40.30897    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13042   -0.13042   -0.130
    1     9.000    0.00000  -65.47989   40.34796    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13056   -0.13056   -0.131
    1    10.800    0.00000  -65.47988   40.40671    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13076   -0.13076   -0.131
    1    12.600    0.00000  -65.47988   40.48485    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13103   -0.13103   -0.131
    1    14.400    0.00000  -65.47988   40.58314    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13136   -0.13136   -0.131
    1    16.200    0.00000  -65.47988   40.70355    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13177   -0.13177   -0.132
    1    18.000    0.00000  -65.47988   40.84279    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13224   -0.13224   -0.132
    1    19.800    0.00000  -65.47988   41.00027    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13278   -0.13278   -0.133
    1    21.600    0.00000  -65.47988   41.17312    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13337   -0.13337   -0.133
    1    23.400    0.00000  -65.47987   41.35902    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13401   -0.13401   -0.134
    1    25.200    0.00000  -65.47987   41.56777    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47989    0.00100    0.00000   -0.13474   -0.13474   -0.135
    1    27.000    0.00000  -65.47986   41.79705    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47989    0.00100    0.00000   -0.13553   -0.13553   -0.136
    1    28.800    0.00000  -65.47986   42.04173    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47989    0.00100    0.00000   -0.13637   -0.13637   -0.136
    1    30.600    0.00000  -65.47985   42.30091    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47990    0.00100    0.00000   -0.13726   -0.13726   -0.137
    1    32.400    0.00000  -65.47985   42.57706    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47989    0.00100    0.00000   -0.13821   -0.13821   -0.138
    1    34.200    0.00000  -65.47984   42.87363    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47987    0.00100    0.00000   -0.13923   -0.13923   -0.139
    1    36.000    0.00000  -65.47984   43.18173    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47984    0.00101    0.00000   -0.14029   -0.14029   -0.140
    1    37.800    0.00000  -65.47983   43.50037    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47981    0.00101    0.00000   -0.14139   -0.14139   -0.141
    1    39.600    0.00000  -65.47983   43.83796    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00101    0.00000   -0.14255   -0.14255   -0.143
    1    41.400    0.00000  -65.47982   44.19141    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00101    0.00000   -0.14377   -0.14377   -0.144
    1    43.200    0.00000  -65.47982   44.55246    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00101    0.00000   -0.14501   -0.14501   -0.145
    1    45.000    0.00000  -65.47981   44.92000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00101    0.00000   -0.14627   -0.14627   -0.146
    1    46.800    0.00000  -65.47980   45.30982    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00101    0.00000   -0.14761   -0.14761   -0.148
    1    48.600    0.00000  -65.47980   45.70372    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00102    0.00000   -0.14896   -0.14896   -0.149
    1    50.400    0.00000  -65.47979   46.10046    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00102    0.00000   -0.15032   -0.15032   -0.150
    1    52.200    0.00000  -65.47978   46.50632    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00102    0.00000   -0.15171   -0.15171   -0.152
    1    54.000    0.00000  -65.47977   46.92182    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00102    0.00000   -0.15314   -0.15314   -0.153
    1    55.800    0.00000  -65.47977   47.33536    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00102    0.00000   -0.15456   -0.15456   -0.155
    1    57.600    0.00000  -65.47976   47.74544    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47980    0.00102    0.00000   -0.15597   -0.15597   -0.156
    1    59.400    0.00000  -65.47975   48.16126    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47978    0.00102    0.00000   -0.15740   -0.15740   -0.157
    1    61.200    0.00000  -65.47975   48.57475    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47976    0.00102    0.00000   -0.15883   -0.15883   -0.159
    1    63.000    0.00000  -65.47974   48.98006    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47974    0.00103    0.00000   -0.16023   -0.16023   -0.160
    1    64.800    0.00000  -65.47973   49.37568    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47971    0.00103    0.00000   -0.16159   -0.16159   -0.162
    1    66.600    0.00000  -65.47973   49.76635    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00103    0.00000   -0.16293   -0.16293   -0.163
    1    68.400    0.00000  -65.47972   50.15415    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00103    0.00000   -0.16426   -0.16426   -0.164
    1    70.200    0.00000  -65.47971   50.52439    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00103    0.00000   -0.16554   -0.16554   -0.166
    1    72.000    0.00000  -65.47971   50.87592    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00103    0.00000   -0.16675   -0.16675   -0.167
    1    73.800    0.00000  -65.47970   51.20909    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00103    0.00000   -0.16789   -0.16789   -0.168
    1    75.600    0.00000  -65.47969   51.52250    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00103    0.00000   -0.16897   -0.16897   -0.169
    1    77.400    0.00000  -65.47969   51.81880    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00103    0.00000   -0.16999   -0.16999   -0.170
    1    79.200    0.00000  -65.47969   52.09236    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00103    0.00000   -0.17093   -0.17093   -0.171
    1    81.000    0.00000  -65.47968   52.34071    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00104    0.00000   -0.17178   -0.17178   -0.172
    1    82.800    0.00000  -65.47968   52.56264    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00104    0.00000   -0.17255   -0.17255   -0.173
    1    84.600    0.00000  -65.47968   52.75323    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00104    0.00000   -0.17320   -0.17320   -0.173
    1    86.400    0.00000  -65.47967   52.91208    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00104    0.00000   -0.17375   -0.17375   -0.174
    1    88.200    0.00000  -65.47967   53.04122    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00104    0.00000   -0.17419   -0.17419   -0.174
    1    90.000    0.00000  -65.47967   53.14000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.47970    0.00104    0.00000   -0.17454   -0.17454   -0.175
    2   -90.000    0.00000  -65.36658    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.36655    0.00327    0.00000   -0.00351   -0.08902   -0.089
    2   -88.200    0.00000  -65.36645    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.36643    0.00327    0.00000   -0.00352   -0.08913   -0.089
    2   -86.400    0.00000  -65.36639    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.36637    0.00327    0.00000   -0.00353   -0.08919   -0.089
    2   -84.600    0.00000  -65.36639    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.36639    0.00327    0.00000   -0.00353   -0.08918   -0.089
    2   -82.800    0.00000  -65.36647    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.36648    0.00327    0.00000   -0.00352   -0.08911   -0.089
    2   -81.000    0.00000  -65.36663    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.36664    0.00327    0.00000   -0.00350   -0.08898   -0.089
    2   -79.200    0.00000  -65.36686    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.36687    0.00326    0.00000   -0.00348   -0.08878   -0.089
    2   -77.400    0.00000  -65.36715    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.36717    0.00325    0.00000   -0.00345   -0.08853   -0.089
    2   -75.600    0.00000  -65.36751    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.36752    0.00325    0.00000   -0.00341   -0.08822   -0.088
    2   -73.800    0.00000  -65.36792    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.36792    0.00324    0.00000   -0.00336   -0.08787   -0.088
    2   -72.000    0.00000  -65.36839    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.36839    0.00323    0.00000   -0.00331   -0.08746   -0.087
    2   -70.200    0.00000  -65.36893    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.36893    0.00322    0.00000   -0.00325   -0.08700   -0.087
    2   -68.400    0.00000  -65.36952    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.36953    0.00320    0.00000   -0.00319   -0.08649   -0.086
    2   -66.600    0.00000  -65.37017    0.05000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.37019    0.00319    0.00000   -0.00311   -0.08593   -0.086
    2   -64.800    0.00000  -65.37085    0.05132    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.37087    0.00318    0.00000   -0.00304   -0.08534   -0.085
    2   -63.000    0.00000  -65.37157    0.05355    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.37157    0.00316    0.00000   -0.00296   -0.08472   -0.085
    2   -61.200    0.00000  -65.37233    0.05589    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.37233    0.00315    0.00000   -0.00287   -0.08407   -0.084
    2   -59.400    0.00000  -65.37312    0.05832    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.37313    0.00313    0.00000   -0.00278   -0.08338   -0.083
    2   -57.600    0.00000  -65.37395    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.37396    0.00311    0.00000   -0.00269   -0.08267   -0.083
    2   -55.800    0.00000  -65.37478    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.37478    0.00309    0.00000   -0.00260   -0.08196   -0.082
    2   -54.000    0.00000  -65.37564    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.37563    0.00307    0.00000   -0.00250   -0.08122   -0.081
    2   -52.200    0.00000  -65.37652    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.37650    0.00305    0.00000   -0.00240   -0.08046   -0.080
    2   -50.400    0.00000  -65.37739    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.37738    0.00303    0.00000   -0.00231   -0.07970   -0.080
    2   -48.600    0.00000  -65.37827    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.37826    0.00302    0.00000   -0.00221   -0.07895   -0.079
    2   -46.800    0.00000  -65.37916    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.37915    0.00300    0.00000   -0.00211   -0.07818   -0.078
    2   -45.000    0.00000  -65.38005    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38005    0.00298    0.00000   -0.00202   -0.07741   -0.077
    2   -43.200    0.00000  -65.38091    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38091    0.00296    0.00000   -0.00192   -0.07667   -0.077
    2   -41.400    0.00000  -65.38177    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38178    0.00294    0.00000   -0.00183   -0.07593   -0.076
    2   -39.600    0.00000  -65.38262    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38264    0.00292    0.00000   -0.00173   -0.07520   -0.075
    2   -37.800    0.00000  -65.38346    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38347    0.00291    0.00000   -0.00164   -0.07448   -0.074
    2   -36.000    0.00000  -65.38426    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38428    0.00289    0.00000   -0.00156   -0.07379   -0.074
    2   -34.200    0.00000  -65.38505    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38507    0.00287    0.00000   -0.00148   -0.07311   -0.073
    2   -32.400    0.00000  -65.38582    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38584    0.00286    0.00000   -0.00140   -0.07244   -0.072
    2   -30.600    0.00000  -65.38655    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38657    0.00284    0.00000   -0.00132   -0.07181   -0.072
    2   -28.800    0.00000  -65.38725    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38726    0.00282    0.00000   -0.00125   -0.07120   -0.071
    2   -27.000    0.00000  -65.38792    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38793    0.00281    0.00000   -0.00118   -0.07062   -0.071
    2   -25.200    0.00000  -65.38857    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38856    0.00280    0.00000   -0.00112   -0.07005   -0.070
    2   -23.400    0.00000  -65.38916    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38914    0.00279    0.00000   -0.00106   -0.06953   -0.070
    2   -21.600    0.00000  -65.38969    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.38966    0.00278    0.00000   -0.00102   -0.06904   -0.069
    2   -19.800    0.00000  -65.39020    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.39016    0.00277    0.00000   -0.00098   -0.06858   -0.069
    2   -18.000    0.00000  -65.39068    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.39064    0.00275    0.00000   -0.00094   -0.06815   -0.068
    2   -16.200    0.00000  -65.39112    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.39110    0.00274    0.00000   -0.00090   -0.06774   -0.068
    2   -14.400    0.00000  -65.39153    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.39151    0.00273    0.00000   -0.00087   -0.06737   -0.067
    2   -12.600    0.00000  -65.39187    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.39186    0.00273    0.00000   -0.00084   -0.06704   -0.067
    2   -10.800    0.00000  -65.39217    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.39215    0.00272    0.00000   -0.00083   -0.06674   -0.067
    2    -9.000    0.00000  -65.39243    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.39241    0.00271    0.00000   -0.00082   -0.06648   -0.066
    2    -7.200    0.00000  -65.39266    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.39265    0.00271    0.00000   -0.00081   -0.06625   -0.066
    2    -5.400    0.00000  -65.39287    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.39285    0.00270    0.00000   -0.00080   -0.06605   -0.066
    2    -3.600    0.00000  -65.39305    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.39304    0.00270    0.00000   -0.00078   -0.06588   -0.066
    2    -1.800    0.00000  -65.39319    0.06000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000    0.00000  -65.39318    0.00270    0.00000   -0.00077   -0.06575   -0.066
