ZONE T="Visual 25e.dat"
I= 23,J= 35,K=1,F=POINT
  0.00004   0.00004  15.81842  58.48303 
  0.00004   0.00008  15.47924  58.48303 
  0.00004   0.00012  15.68714  58.48303 
  0.00004   0.00016  15.40493  58.48303 
  0.00004   0.00020  14.89833  58.48303 
  0.00004   0.00024  15.54859  58.48303 
  0.00004   0.00028  15.59173  58.48303 
  0.00004   0.00032  15.40231  58.48303 
  0.00004   0.00036  15.96273  58.48303 
  0.00004   0.00040  15.83235  58.48303 
  0.00004   0.00044  15.82783  58.48303 
  0.00004   0.00048  15.22121  58.48303 
  0.00004   0.00052  14.99542  58.48303 
  0.00004   0.00056  14.66092  58.48303 
  0.00004   0.00060  15.16881  58.48303 
  0.00004   0.00064  15.19871  58.48303 
  0.00004   0.00068  14.91683  58.48303 
  0.00004   0.00072  15.54859  58.48303 
  0.00004   0.00076  14.63017  58.48303 
  0.00004   0.00080  15.21106  58.48303 
  0.00004   0.00084  14.94034  58.48303 
  0.00004   0.00088  15.25093  58.48303 
  0.00004   0.00092  14.98605  58.48303 
  0.00008   0.00004  16.96709  59.62038 
  0.00008   0.00008  17.05269  59.62038 
  0.00008   0.00012  17.16715  59.62038 
  0.00008   0.00016  16.80687  59.62038 
  0.00008   0.00020  16.22046  59.62038 
  0.00008   0.00024  16.71690  59.62038 
  0.00008   0.00028  16.92356  59.62038 
  0.00008   0.00032  16.46836  59.62038 
  0.00008   0.00036  16.75285  59.62038 
  0.00008   0.00040  17.02165  59.62038 
  0.00008   0.00044  17.37146  59.62038 
  0.00008   0.00048  15.78422  59.62038 
  0.00008   0.00052  16.37053  59.62038 
  0.00008   0.00056  16.18890  59.62038 
  0.00008   0.00060  16.51886  59.62038 
  0.00008   0.00064  16.24671  59.62038 
  0.00008   0.00068  15.87492  59.62038 
  0.00008   0.00072  16.71690  59.62038 
  0.00008   0.00076  16.01122  59.62038 
  0.00008   0.00080  16.07818  59.62038 
  0.00008   0.00084  16.08637  59.62038 
  0.00008   0.00088  16.15323  59.62038 
  0.00008   0.00092  15.96627  59.62038 
  0.00012   0.00004  18.29637  59.19156 
  0.00012   0.00008  17.87714  59.19156 
  0.00012   0.00012  18.06108  59.19156 
  0.00012   0.00016  17.67296  59.19156 
  0.00012   0.00020  17.46967  59.19156 
  0.00012   0.00024  17.69586  59.19156 
  0.00012   0.00028  17.45937  59.19156 
  0.00012   0.00032  17.38910  59.19156 
  0.00012   0.00036  18.10656  59.19156 
  0.00012   0.00040  18.69490  59.19156 
  0.00012   0.00044  17.99340  59.19156 
  0.00012   0.00048  17.71045  59.19156 
  0.00012   0.00052  17.30653  59.19156 
  0.00012   0.00056  16.86667  59.19156 
  0.00012   0.00060  17.11548  59.19156 
  0.00012   0.00064  17.17336  59.19156 
  0.00012   0.00068  17.29607  59.19156 
  0.00012   0.00072  17.69586  59.19156 
  0.00012   0.00076  17.32455  59.19156 
  0.00012   0.00080  17.58847  59.19156 
  0.00012   0.00084  17.21464  59.19156 
  0.00012   0.00088  17.55355  59.19156 
  0.00012   0.00092  17.60985  59.19156 
  0.00016   0.00004  19.30848  57.97965 
  0.00016   0.00008  19.24421  57.97965 
  0.00016   0.00012  19.06010  57.97965 
  0.00016   0.00016  18.65540  57.97965 
  0.00016   0.00020  18.51444  57.97965 
  0.00016   0.00024  18.44205  57.97965 
  0.00016   0.00028  18.60830  57.97965 
  0.00016   0.00032  18.22944  57.97965 
  0.00016   0.00036  18.49504  57.97965 
  0.00016   0.00040  18.78759  57.97965 
  0.00016   0.00044  18.61484  57.97965 
  0.00016   0.00048  18.24385  57.97965 
  0.00016   0.00052  18.23097  57.97965 
  0.00016   0.00056  18.36138  57.97965 
  0.00016   0.00060  18.23251  57.97965 
  0.00016   0.00064  17.93752  57.97965 
  0.00016   0.00068  18.50224  57.97965 
  0.00016   0.00072  18.44205  57.97965 
  0.00016   0.00076  18.37714  57.97965 
  0.00016   0.00080  18.33488  57.97965 
  0.00016   0.00084  18.68645  57.97965 
  0.00016   0.00088  18.11620  57.97965 
  0.00016   0.00092  18.92584  57.97965 
  0.00020   0.00004  19.35289  54.53711 
  0.00020   0.00008  19.40308  54.53711 
  0.00020   0.00012  19.33763  54.53711 
  0.00020   0.00016  19.23890  54.53711 
  0.00020   0.00020  18.60559  54.53711 
  0.00020   0.00024  18.92235  54.53711 
  0.00020   0.00028  18.64915  54.53711 
  0.00020   0.00032  19.41560  54.53711 
  0.00020   0.00036  19.39170  54.53711 
  0.00020   0.00040  19.30652  54.53711 
  0.00020   0.00044  19.40015  54.53711 
  0.00020   0.00048  19.43745  54.53711 
  0.00020   0.00052  19.71411  54.53711 
  0.00020   0.00056  19.52985  54.53711 
  0.00020   0.00060  19.32885  54.53711 
  0.00020   0.00064  19.37990  54.53711 
  0.00020   0.00068  19.11987  54.53711 
  0.00020   0.00072  18.92235  54.53711 
  0.00020   0.00076  19.12238  54.53711 
  0.00020   0.00080  19.03903  54.53711 
  0.00020   0.00084  19.68726  54.53711 
  0.00020   0.00088  19.54402  54.53711 
  0.00020   0.00092  19.67125  54.53711 
  0.00024   0.00004  20.56304  50.46336 
  0.00024   0.00008  18.68639  50.46336 
  0.00024   0.00012  19.94376  50.46336 
  0.00024   0.00016  18.22864  50.46336 
  0.00024   0.00020  19.31419  50.46336 
  0.00024   0.00024  19.11556  50.46336 
  0.00024   0.00028  18.69121  50.46336 
  0.00024   0.00032  20.57705  50.46336 
  0.00024   0.00036  19.31430  50.46336 
  0.00024   0.00040  18.65657  50.46336 
  0.00024   0.00044  19.94526  50.46336 
  0.00024   0.00048  21.39547  50.46336 
  0.00024   0.00052  19.50964  50.46336 
  0.00024   0.00056  20.77239  50.46336 
  0.00024   0.00060  22.00390  50.46336 
  0.00024   0.00064  20.14143  50.46336 
  0.00024   0.00068  21.39547  50.46336 
  0.00024   0.00072  19.11556  50.46336 
  0.00024   0.00076  18.88294  50.46336 
  0.00024   0.00080  20.77239  50.46336 
  0.00024   0.00084  19.50963  50.46336 
  0.00024   0.00088  21.39542  50.46336 
  0.00024   0.00092  20.14121  50.46336 
  0.00028   0.00004  19.24316  45.12718 
  0.00028   0.00008  19.14691  45.12718 
  0.00028   0.00012  19.46566  45.12718 
  0.00028   0.00016  19.52663  45.12718 
  0.00028   0.00020  19.81728  45.12718 
  0.00028   0.00024  21.76874  45.12718 
  0.00028   0.00028  20.03772  45.12718 
  0.00028   0.00032  19.71318  45.12718 
  0.00028   0.00036  19.64457  45.12718 
  0.00028   0.00040  19.47980  45.12718 
  0.00028   0.00044  19.36654  45.12718 
  0.00028   0.00048  20.70368  45.12718 
  0.00028   0.00052  21.17190  45.12718 
  0.00028   0.00056  20.96798  45.12718 
  0.00028   0.00060  21.20180  45.12718 
  0.00028   0.00064  21.72367  45.12718 
  0.00028   0.00068  21.96552  45.12718 
  0.00028   0.00072  21.17980  45.12718 
  0.00028   0.00076  22.03524  45.12718 
  0.00028   0.00080  21.51211  45.12718 
  0.00028   0.00084  21.25631  45.12718 
  0.00028   0.00088  21.42183  45.12718 
  0.00028   0.00092  21.08227  45.12718 
  0.00032   0.00004  18.50882  38.87679 
  0.00032   0.00008  18.54024  38.87679 
  0.00032   0.00012  18.33477  38.87679 
  0.00032   0.00016  19.00086  38.87679 
  0.00032   0.00020  19.36994  38.87679 
  0.00032   0.00024  18.69825  38.87679 
  0.00032   0.00028  19.24222  38.87679 
  0.00032   0.00032  19.02437  38.87679 
  0.00032   0.00036  19.04188  38.87679 
  0.00032   0.00040  18.65985  38.87679 
  0.00032   0.00044  19.04326  38.87679 
  0.00032   0.00048  21.07660  38.87679 
  0.00032   0.00052  21.46844  38.87679 
  0.00032   0.00056  21.45439  38.87679 
  0.00032   0.00060  21.62692  38.87679 
  0.00032   0.00064  21.86644  38.87679 
  0.00032   0.00068  22.35656  38.87679 
  0.00032   0.00072  23.22914  38.87679 
  0.00032   0.00076  22.57126  38.87679 
  0.00032   0.00080  22.11523  38.87679 
  0.00032   0.00084  21.97950  38.87679 
  0.00032   0.00088  21.68160  38.87679 
  0.00032   0.00092  20.99422  38.87679 
  0.00036   0.00004  17.53046  32.16930 
  0.00036   0.00008  18.17701  32.16930 
  0.00036   0.00012  17.84712  32.16930 
  0.00036   0.00016  17.79121  32.16930 
  0.00036   0.00020  17.63861  32.16930 
  0.00036   0.00024  19.58758  32.16930 
  0.00036   0.00028  18.10553  32.16930 
  0.00036   0.00032  17.92233  32.16930 
  0.00036   0.00036  17.59647  32.16930 
  0.00036   0.00040  18.15469  32.16930 
  0.00036   0.00044  17.59741  32.16930 
  0.00036   0.00048  20.74281  32.16930 
  0.00036   0.00052  21.18232  32.16930 
  0.00036   0.00056  21.85142  32.16930 
  0.00036   0.00060  21.57793  32.16930 
  0.00036   0.00064  21.97794  32.16930 
  0.00036   0.00068  21.89614  32.16930 
  0.00036   0.00072  20.76527  32.16930 
  0.00036   0.00076  21.96035  32.16930 
  0.00036   0.00080  21.99165  32.16930 
  0.00036   0.00084  21.83700  32.16930 
  0.00036   0.00088  20.80497  32.16930 
  0.00036   0.00092  21.20263  32.16930 
  0.00040   0.00004  16.47955  24.74708 
  0.00040   0.00008  16.05101  24.74708 
  0.00040   0.00012  15.89581  24.74708 
  0.00040   0.00016  16.03356  24.74708 
  0.00040   0.00020  16.28511  24.74708 
  0.00040   0.00024  16.50569  24.74708 
  0.00040   0.00028  16.35677  24.74708 
  0.00040   0.00032  16.21589  24.74708 
  0.00040   0.00036  16.34136  24.74708 
  0.00040   0.00040  16.22216  24.74708 
  0.00040   0.00044  16.40150  24.74708 
  0.00040   0.00048  20.46549  24.74708 
  0.00040   0.00052  20.19081  24.74708 
  0.00040   0.00056  20.85015  24.74708 
  0.00040   0.00060  20.87446  24.74708 
  0.00040   0.00064  20.96783  24.74708 
  0.00040   0.00068  21.24274  24.74708 
  0.00040   0.00072  21.16622  24.74708 
  0.00040   0.00076  21.30552  24.74708 
  0.00040   0.00080  21.08036  24.74708 
  0.00040   0.00084  21.06503  24.74708 
  0.00040   0.00088  20.85004  24.74708 
  0.00040   0.00092  20.36572  24.74708 
  0.00044   0.00004  14.32629  17.32880 
  0.00044   0.00008  14.44642  17.32880 
  0.00044   0.00012  14.33678  17.32880 
  0.00044   0.00016  14.53110  17.32880 
  0.00044   0.00020  14.21021  17.32880 
  0.00044   0.00024  13.73746  17.32880 
  0.00044   0.00028  14.16799  17.32880 
  0.00044   0.00032  14.50299  17.32880 
  0.00044   0.00036  14.60287  17.32880 
  0.00044   0.00040  14.36783  17.32880 
  0.00044   0.00044  14.62625  17.32880 
  0.00044   0.00048  19.33889  17.32880 
  0.00044   0.00052  19.60482  17.32880 
  0.00044   0.00056  19.50939  17.32880 
  0.00044   0.00060  19.86300  17.32880 
  0.00044   0.00064  20.04087  17.32880 
  0.00044   0.00068  20.38985  17.32880 
  0.00044   0.00072  20.85700  17.32880 
  0.00044   0.00076  20.17048  17.32880 
  0.00044   0.00080  20.12617  17.32880 
  0.00044   0.00084  19.81918  17.32880 
  0.00044   0.00088  19.66536  17.32880 
  0.00044   0.00092  19.41000  17.32880 
  0.00048   0.00004  17.91641   9.91839 
  0.00048   0.00008  18.07797   9.91839 
  0.00048   0.00012  18.23158   9.91839 
  0.00048   0.00016  18.37930   9.91839 
  0.00048   0.00020  18.31587   9.91839 
  0.00048   0.00024  18.14052   9.91839 
  0.00048   0.00028  18.34102   9.91839 
  0.00048   0.00032  18.43811   9.91839 
  0.00048   0.00036  18.31390   9.91839 
  0.00048   0.00040  18.24991   9.91839 
  0.00048   0.00044  17.97035   9.91839 
  0.00048   0.00048  12.88451   9.91839 
  0.00048   0.00052  12.73425   9.91839 
  0.00048   0.00056  12.71792   9.91839 
  0.00048   0.00060  12.58887   9.91839 
  0.00048   0.00064  12.49761   9.91839 
  0.00048   0.00068  12.68197   9.91839 
  0.00048   0.00072  12.89788   9.91839 
  0.00048   0.00076  12.66250   9.91839 
  0.00048   0.00080  12.58005   9.91839 
  0.00048   0.00084  12.70503   9.91839 
  0.00048   0.00088  12.69043   9.91839 
  0.00048   0.00092  12.77916   9.91839 
  0.00052   0.00004  15.85568   2.99944 
  0.00052   0.00008  16.07270   2.99944 
  0.00052   0.00012  16.23269   2.99944 
  0.00052   0.00016  16.41618   2.99944 
  0.00052   0.00020  16.63270   2.99944 
  0.00052   0.00024  16.68788   2.99944 
  0.00052   0.00028  16.65573   2.99944 
  0.00052   0.00032  16.43423   2.99944 
  0.00052   0.00036  16.27565   2.99944 
  0.00052   0.00040  16.02064   2.99944 
  0.00052   0.00044  16.05719   2.99944 
  0.00052   0.00048  11.19481   2.99944 
  0.00052   0.00052  11.11125   2.99944 
  0.00052   0.00056  10.83474   2.99944 
  0.00052   0.00060  10.79731   2.99944 
  0.00052   0.00064  10.69445   2.99944 
  0.00052   0.00068  10.50714   2.99944 
  0.00052   0.00072  10.48157   2.99944 
  0.00052   0.00076  10.54623   2.99944 
  0.00052   0.00080  10.68065   2.99944 
  0.00052   0.00084  10.74432   2.99944 
  0.00052   0.00088  10.95630   2.99944 
  0.00052   0.00092  10.99395   2.99944 
  0.00056   0.00004  13.70512  -3.67377 
  0.00056   0.00008  13.91634  -3.67377 
  0.00056   0.00012  14.00154  -3.67377 
  0.00056   0.00016  14.23043  -3.67377 
  0.00056   0.00020  14.22927  -3.67377 
  0.00056   0.00024  14.40125  -3.67377 
  0.00056   0.00028  14.32127  -3.67377 
  0.00056   0.00032  14.17126  -3.67377 
  0.00056   0.00036  13.98138  -3.67377 
  0.00056   0.00040  13.97941  -3.67377 
  0.00056   0.00044  13.73159  -3.67377 
  0.00056   0.00048   9.81404  -3.67377 
  0.00056   0.00052   9.60359  -3.67377 
  0.00056   0.00056   9.37716  -3.67377 
  0.00056   0.00060   9.19152  -3.67377 
  0.00056   0.00064   9.10937  -3.67377 
  0.00056   0.00068   8.88636  -3.67377 
  0.00056   0.00072   8.63916  -3.67377 
  0.00056   0.00076   8.90869  -3.67377 
  0.00056   0.00080   9.04293  -3.67377 
  0.00056   0.00084   9.22595  -3.67377 
  0.00056   0.00088   9.38177  -3.67377 
  0.00056   0.00092   9.64724  -3.67377 
  0.00060   0.00004  11.61492  -8.95658 
  0.00060   0.00008  11.44377  -8.95658 
  0.00060   0.00012  11.60583  -8.95658 
  0.00060   0.00016  11.74078  -8.95658 
  0.00060   0.00020  11.93787  -8.95658 
  0.00060   0.00024  12.15805  -8.95658 
  0.00060   0.00028  11.89142  -8.95658 
  0.00060   0.00032  11.72694  -8.95658 
  0.00060   0.00036  11.68661  -8.95658 
  0.00060   0.00040  11.23782  -8.95658 
  0.00060   0.00044  11.71914  -8.95658 
  0.00060   0.00048   8.43227  -8.95658 
  0.00060   0.00052   8.30687  -8.95658 
  0.00060   0.00056   8.28386  -8.95658 
  0.00060   0.00060   8.00092  -8.95658 
  0.00060   0.00064   7.94002  -8.95658 
  0.00060   0.00068   7.52089  -8.95658 
  0.00060   0.00072   7.17561  -8.95658 
  0.00060   0.00076   7.57566  -8.95658 
  0.00060   0.00080   7.73147  -8.95658 
  0.00060   0.00084   8.09597  -8.95658 
  0.00060   0.00088   8.40028  -8.95658 
  0.00060   0.00092   8.25841  -8.95658 
  0.00064   0.00004   9.74573 -13.60354 
  0.00064   0.00008   9.57770 -13.60354 
  0.00064   0.00012   9.71027 -13.60354 
  0.00064   0.00016   9.52543 -13.60354 
  0.00064   0.00020   9.28937 -13.60354 
  0.00064   0.00024   8.53908 -13.60354 
  0.00064   0.00028   9.50851 -13.60354 
  0.00064   0.00032   9.38528 -13.60354 
  0.00064   0.00036   9.71447 -13.60354 
  0.00064   0.00040   9.54105 -13.60354 
  0.00064   0.00044   9.62149 -13.60354 
  0.00064   0.00048   7.39364 -13.60354 
  0.00064   0.00052   7.24644 -13.60354 
  0.00064   0.00056   7.22988 -13.60354 
  0.00064   0.00060   7.38362 -13.60354 
  0.00064   0.00064   6.88960 -13.60354 
  0.00064   0.00068   6.56460 -13.60354 
  0.00064   0.00072   7.29699 -13.60354 
  0.00064   0.00076   6.65070 -13.60354 
  0.00064   0.00080   6.96494 -13.60354 
  0.00064   0.00084   7.15354 -13.60354 
  0.00064   0.00088   7.31089 -13.60354 
  0.00064   0.00092   7.41160 -13.60354 
  0.00068   0.00004   7.98805 -16.97882 
  0.00068   0.00008   7.88448 -16.97882 
  0.00068   0.00012   7.87261 -16.97882 
  0.00068   0.00016   7.75077 -16.97882 
  0.00068   0.00020   7.47782 -16.97882 
  0.00068   0.00024   7.80071 -16.97882 
  0.00068   0.00028   7.56483 -16.97882 
  0.00068   0.00032   7.84376 -16.97882 
  0.00068   0.00036   8.03618 -16.97882 
  0.00068   0.00040   8.08451 -16.97882 
  0.00068   0.00044   7.99610 -16.97882 
  0.00068   0.00048   6.42300 -16.97882 
  0.00068   0.00052   6.61057 -16.97882 
  0.00068   0.00056   6.45053 -16.97882 
  0.00068   0.00060   6.40814 -16.97882 
  0.00068   0.00064   6.45012 -16.97882 
  0.00068   0.00068   6.04737 -16.97882 
  0.00068   0.00072   5.08437 -16.97882 
  0.00068   0.00076   6.05869 -16.97882 
  0.00068   0.00080   6.28060 -16.97882 
  0.00068   0.00084   6.41544 -16.97882 
  0.00068   0.00088   6.64449 -16.97882 
  0.00068   0.00092   6.62639 -16.97882 
  0.00072   0.00004   6.14390 -18.86214 
  0.00072   0.00008   6.65839 -18.86214 
  0.00072   0.00012   7.15768 -18.86214 
  0.00072   0.00016   6.40974 -18.86214 
  0.00072   0.00020   6.91402 -18.86214 
  0.00072   0.00024   7.24627 -18.86214 
  0.00072   0.00028   6.66350 -18.86214 
  0.00072   0.00032   6.12308 -18.86214 
  0.00072   0.00036   6.91421 -18.86214 
  0.00072   0.00040   6.41035 -18.86214 
  0.00072   0.00044   7.15948 -18.86214 
