ZONE T="xy 90e.dat"
I= 39,J= 39,K=1,F=POINT
  0.07500   0.32500   204.24 -63.78802    17.66 -57.46160    64.29 116.00000    17.7027 
  0.07500   0.35000   199.35 -63.95729    16.22 -57.63462    62.31 116.00000    16.2640 
  0.07500   0.37500   194.12 -64.14212    14.73 -57.82289    60.12 116.00000    14.7720 
  0.07500   0.40000   188.89 -64.32913    13.31 -58.01423    57.87 116.00000    13.3536 
  0.07500   0.42500   183.88 -64.50882    12.03 -58.20109    55.64 116.00000    12.0679 
  0.07500   0.45000   179.22 -64.67497    10.94 -58.37961    53.51 116.00000    10.9799 
  0.07500   0.47500   174.94 -64.82381    10.03 -58.54850    51.50 116.00000    10.0729 
  0.07500   0.50000   171.05 -64.95326     9.29 -58.70792    49.61 116.00000     9.3242 
  0.07500   0.52500   174.94 -64.82381    10.03 -58.54850    51.50 116.00000    10.0729 
  0.07500   0.55000   179.22 -64.67497    10.94 -58.37961    53.51 116.00000    10.9799 
  0.07500   0.57500   183.88 -64.50882    12.03 -58.20109    55.64 116.00000    12.0679 
  0.07500   0.60000   188.89 -64.32913    13.31 -58.01423    57.87 116.00000    13.3536 
  0.07500   0.62500   194.12 -64.14212    14.73 -57.82289    60.12 116.00000    14.7720 
  0.07500   0.65000   199.35 -63.95729    16.22 -57.63462    62.31 116.00000    16.2640 
  0.07500   0.67500   204.24 -63.78802    17.66 -57.46160    64.29 116.00000    17.7027 
  0.07500   0.70000   208.31 -63.65090    18.90 -57.32021    65.89 116.00000    18.9478 
  0.07500   0.72500   211.04 -63.56322    18.59 -57.22842    66.92 116.00000    18.5978 
  0.07500   0.75000   212.00 -63.53810    18.23 -57.20066    67.26 116.00000    18.2371 
  0.07500   0.77500   211.04 -63.58001    18.38 -57.24242    66.83 116.00000    18.3888 
  0.07500   0.80000   208.31 -63.68366    18.69 -57.34799    65.71 116.00000    18.7351 
  0.07500   0.82500   204.24 -63.83531    17.36 -57.50275    64.02 116.00000    17.4052 
  0.07500   0.85000   199.35 -64.01716    15.85 -57.68868    61.95 116.00000    15.9021 
  0.07500   0.87500   194.12 -64.21222    14.32 -57.88939    59.67 116.00000    14.3690 
  0.07500   0.90000   188.89 -64.40690    12.89 -58.09280    57.33 116.00000    12.9323 
  0.07500   0.92500   183.88 -64.59154    11.61 -58.29146    55.02 116.00000    11.6494 
  0.07500   0.95000   179.22 -64.75986    10.54 -58.48163    52.80 116.00000    10.5796 
  0.07500   0.97500   174.94 -64.90809     9.66 -58.66202    50.70 116.00000     9.7044 
  0.10000   0.02500   169.25 -64.98132     9.10 -58.74628    49.15 116.00000     9.1344 
  0.10000   0.05000   173.60 -64.82811     9.96 -58.55989    51.33 116.00000    10.0029 
  0.10000   0.07500   178.48 -64.64994    11.04 -58.35775    53.69 116.00000    11.0799 
  0.10000   0.10000   183.88 -64.44902    12.35 -58.13937    56.23 116.00000    12.3960 
  0.10000   0.12500   189.75 -64.23031    13.92 -57.90698    58.91 116.00000    13.9693 
  0.10000   0.15000   195.88 -64.00316    15.66 -57.66777    61.61 116.00000    15.7090 
  0.10000   0.17500   201.87 -63.78322    17.45 -57.43633    64.18 116.00000    17.4979 
  0.10000   0.20000   207.07 -63.59321    19.10 -57.23586    66.34 116.00000    19.1444 
  0.10000   0.22500   210.69 -63.46016    19.32 -57.09535    67.82 116.00000    19.3163 
  0.10000   0.25000   212.00 -63.40737    18.93 -57.04056    68.38 116.00000    18.9237 
  0.10000   0.27500   210.69 -63.44415    19.54 -57.08206    67.91 116.00000    19.5396 
  0.10000   0.30000   207.07 -63.56206    19.30 -57.20956    66.51 116.00000    19.3442 
  0.10000   0.32500   201.87 -63.73846    17.73 -57.39751    64.42 116.00000    17.7755 
  0.10000   0.35000   195.88 -63.94678    16.00 -57.61697    61.95 116.00000    16.0438 
  0.10000   0.37500   189.75 -64.16464    14.29 -57.84470    59.32 116.00000    14.3387 
  0.10000   0.40000   183.88 -64.37657    12.74 -58.06598    56.73 116.00000    12.7777 
  0.10000   0.42500   178.48 -64.57331    11.42 -58.27347    54.27 116.00000    11.4575 
  0.10000   0.45000   173.60 -64.74997    10.32 -58.46478    51.99 116.00000    10.3616 
  0.10000   0.47500   169.25 -64.90433     9.43 -58.64035    49.90 116.00000     9.4616 
  0.10000   0.50000   165.39 -65.03571     8.72 -58.80191    47.99 116.00000     8.7573 
  0.10000   0.52500   169.25 -64.90433     9.43 -58.64035    49.90 116.00000     9.4616 
  0.10000   0.55000   173.60 -64.74997    10.32 -58.46478    51.99 116.00000    10.3616 
  0.10000   0.57500   178.48 -64.57331    11.42 -58.27347    54.27 116.00000    11.4575 
  0.10000   0.60000   183.88 -64.37657    12.74 -58.06598    56.73 116.00000    12.7777 
  0.10000   0.62500   189.75 -64.16464    14.29 -57.84470    59.32 116.00000    14.3387 
  0.10000   0.65000   195.88 -63.94678    16.00 -57.61697    61.95 116.00000    16.0438 
  0.10000   0.67500   201.87 -63.73846    17.73 -57.39751    64.42 116.00000    17.7755 
  0.10000   0.70000   207.07 -63.56206    19.30 -57.20956    66.51 116.00000    19.3442 
  0.10000   0.72500   210.69 -63.44415    19.54 -57.08206    67.91 116.00000    19.5396 
  0.10000   0.75000   212.00 -63.40737    18.93 -57.04056    68.38 116.00000    18.9237 
  0.10000   0.77500   210.69 -63.46016    19.32 -57.09535    67.82 116.00000    19.3163 
  0.10000   0.80000   207.07 -63.59321    19.10 -57.23586    66.34 116.00000    19.1444 
  0.10000   0.82500   201.87 -63.78322    17.45 -57.43633    64.18 116.00000    17.4979 
  0.10000   0.85000   195.88 -64.00316    15.66 -57.66777    61.61 116.00000    15.7090 
  0.10000   0.87500   189.75 -64.23031    13.92 -57.90698    58.91 116.00000    13.9693 
  0.10000   0.90000   183.88 -64.44902    12.35 -58.13937    56.23 116.00000    12.3960 
  0.10000   0.92500   178.48 -64.64994    11.04 -58.35775    53.69 116.00000    11.0799 
  0.10000   0.95000   173.60 -64.82811     9.96 -58.55989    51.33 116.00000    10.0029 
  0.10000   0.97500   169.25 -64.98132     9.10 -58.74628    49.15 116.00000     9.1344 
  0.12500   0.02500   162.62 -65.08122     8.43 -58.85252    47.27 116.00000     8.4667 
  0.12500   0.05000   166.88 -64.92780     9.23 -58.66629    49.44 116.00000     9.2656 
  0.12500   0.07500   171.80 -64.74450    10.27 -58.45806    51.88 116.00000    10.3110 
  0.12500   0.10000   177.46 -64.53098    11.58 -58.22443    54.60 116.00000    11.6229 
  0.12500   0.12500   183.88 -64.28923    13.22 -57.96422    57.60 116.00000    13.2638 
  0.12500   0.15000   190.96 -64.02608    15.15 -57.68171    60.80 116.00000    15.1947 
  0.12500   0.17500   198.32 -63.75734    17.28 -57.39178    64.00 116.00000    17.3188 
  0.12500   0.20000   205.13 -63.51222    19.36 -57.12546    66.85 116.00000    19.3997 
  0.12500   0.22500   210.14 -63.33302    20.75 -56.92995    68.89 116.00000    20.7596 
  0.12500   0.25000   212.00 -63.26214    20.11 -56.85355    69.65 116.00000    20.0883 
  0.12500   0.27500   210.14 -63.31814    20.84 -56.91766    68.96 116.00000    20.8526 
  0.12500   0.30000   205.13 -63.48339    19.54 -57.10125    67.00 116.00000    19.5813 
  0.12500   0.32500   198.32 -63.71615    17.53 -57.35623    64.22 116.00000    17.5687 
  0.12500   0.35000   190.96 -63.97458    15.45 -57.63545    61.10 116.00000    15.4928 
  0.12500   0.37500   183.88 -64.22967    13.55 -57.90777    57.97 116.00000    13.5890 
  0.12500   0.40000   177.46 -64.46572    11.92 -58.15814    55.04 116.00000    11.9559 
  0.12500   0.42500   171.80 -64.67597    10.60 -58.38206    52.39 116.00000    10.6379 
  0.12500   0.45000   166.88 -64.85848     9.54 -58.58055    50.03 116.00000     9.5734 
  0.12500   0.47500   162.62 -65.01358     8.71 -58.75688    47.93 116.00000     8.7457 
  0.12500   0.50000   158.93 -65.14248     8.07 -58.91494    46.07 116.00000     8.1013 
  0.12500   0.52500   162.62 -65.01358     8.71 -58.75688    47.93 116.00000     8.7457 
  0.12500   0.55000   166.88 -64.85848     9.54 -58.58055    50.03 116.00000     9.5734 
  0.12500   0.57500   171.80 -64.67597    10.60 -58.38206    52.39 116.00000    10.6379 
  0.12500   0.60000   177.46 -64.46572    11.92 -58.15814    55.04 116.00000    11.9559 
  0.12500   0.62500   183.88 -64.22967    13.55 -57.90777    57.97 116.00000    13.5890 
  0.12500   0.65000   190.96 -63.97458    15.45 -57.63545    61.10 116.00000    15.4928 
  0.12500   0.67500   198.32 -63.71615    17.53 -57.35623    64.22 116.00000    17.5687 
  0.12500   0.70000   205.13 -63.48339    19.54 -57.10125    67.00 116.00000    19.5813 
  0.12500   0.72500   210.14 -63.31814    20.84 -56.91766    68.96 116.00000    20.8526 
  0.12500   0.75000   212.00 -63.26214    20.11 -56.85355    69.65 116.00000    20.0883 
  0.12500   0.77500   210.14 -63.33302    20.75 -56.92995    68.89 116.00000    20.7596 
  0.12500   0.80000   205.13 -63.51222    19.36 -57.12546    66.85 116.00000    19.3997 
  0.12500   0.82500   198.32 -63.75734    17.28 -57.39178    64.00 116.00000    17.3188 
  0.12500   0.85000   190.96 -64.02608    15.15 -57.68171    60.80 116.00000    15.1947 
  0.12500   0.87500   183.88 -64.28923    13.22 -57.96422    57.60 116.00000    13.2638 
