ZONE T="xy  3e.dat"
I= 32,J= 64,K=1,F=POINT
  0.05000   0.05000     0.00 -65.25432     0.08 0 0 0 0 0 0   0.00000   -65.2543   0.00337 0  -0.03270 
  0.05000   0.10000     0.00 -65.25338     0.08 0 0 0 0 0 0   0.00000   -65.2534   0.00338 0  -0.03288 
  0.05000   0.15000     0.00 -65.25229     0.08 0 0 0 0 0 0   0.00000   -65.2523   0.00339 0  -0.03308 
  0.05000   0.20000     0.00 -65.25118     0.08 0 0 0 0 0 0   0.00000   -65.2512   0.00340 0  -0.03329 
  0.05000   0.25000     0.00 -65.25013     0.08 0 0 0 0 0 0   0.00000   -65.2501   0.00342 0  -0.03349 
  0.05000   0.30000     0.00 -65.24916     0.08 0 0 0 0 0 0   0.00000   -65.2492   0.00343 0  -0.03367 
  0.05000   0.35000     0.00 -65.24827     0.08 0 0 0 0 0 0   0.00000   -65.2483   0.00344 0  -0.03384 
  0.05000   0.40000     0.00 -65.24747     0.08 0 0 0 0 0 0   0.00000   -65.2475   0.00345 0  -0.03399 
  0.05000   0.45000     0.00 -65.24676     0.08 0 0 0 0 0 0   0.00000   -65.2468   0.00345 0  -0.03412 
  0.05000   0.50000     0.00 -65.24614     0.08 0 0 0 0 0 0   0.00000   -65.2461   0.00346 0  -0.03424 
  0.05000   0.55000     0.00 -65.24561     0.08 0 0 0 0 0 0   0.00000   -65.2456   0.00347 0  -0.03433 
  0.05000   0.60000     0.00 -65.24518     0.08 0 0 0 0 0 0   0.00000   -65.2452   0.00347 0  -0.03442 
  0.05000   0.65000     0.00 -65.24484     0.08 0 0 0 0 0 0   0.00000   -65.2448   0.00348 0  -0.03448 
  0.05000   0.70000     0.00 -65.24460     0.08 0 0 0 0 0 0   0.00000   -65.2446   0.00348 0  -0.03452 
  0.05000   0.75000     0.00 -65.24445     0.08 0 0 0 0 0 0   0.00000   -65.2445   0.00348 0  -0.03455 
  0.05000   0.80000     0.00 -65.24440     0.08 0 0 0 0 0 0   0.00000   -65.2444   0.00348 0  -0.03456 
  0.05000   0.85000     0.00 -65.24445     0.08 0 0 0 0 0 0   0.00000   -65.2445   0.00348 0  -0.03455 
