ZONE T="xy  5e.dat"
I= 32,J= 64,K=1,F=POINT
  0.05000   0.05000     0.00 -65.03863     0.15 0 0 0 0 0 0   0.00000   -65.0386   0.00349 0  -0.03148 
  0.05000   0.10000     0.00 -65.03678     0.15 0 0 0 0 0 0   0.00000   -65.0368   0.00350 0  -0.03167 
  0.05000   0.15000     0.00 -65.03462     0.15 0 0 0 0 0 0   0.00000   -65.0346   0.00352 0  -0.03188 
  0.05000   0.20000     0.00 -65.03243     0.15 0 0 0 0 0 0   0.00000   -65.0324   0.00353 0  -0.03208 
  0.05000   0.25000     0.00 -65.03035     0.15 0 0 0 0 0 0   0.00000   -65.0303   0.00354 0  -0.03228 
  0.05000   0.30000     0.00 -65.02843     0.15 0 0 0 0 0 0   0.00000   -65.0284   0.00355 0  -0.03246 
  0.05000   0.35000     0.00 -65.02667     0.15 0 0 0 0 0 0   0.00000   -65.0267   0.00356 0  -0.03262 
  0.05000   0.40000     0.00 -65.02509     0.15 0 0 0 0 0 0   0.00000   -65.0251   0.00357 0  -0.03277 
  0.05000   0.45000     0.00 -65.02369     0.15 0 0 0 0 0 0   0.00000   -65.0237   0.00358 0  -0.03290 
  0.05000   0.50000     0.00 -65.02246     0.15 0 0 0 0 0 0   0.00000   -65.0225   0.00359 0  -0.03301 
  0.05000   0.55000     0.00 -65.02142     0.15 0 0 0 0 0 0   0.00000   -65.0214   0.00360 0  -0.03311 
  0.05000   0.60000     0.00 -65.02057     0.15 0 0 0 0 0 0   0.00000   -65.0206   0.00360 0  -0.03319 
  0.05000   0.65000     0.00 -65.01990     0.15 0 0 0 0 0 0   0.00000   -65.0199   0.00361 0  -0.03325 
  0.05000   0.70000     0.00 -65.01943     0.15 0 0 0 0 0 0   0.00000   -65.0194   0.00361 0  -0.03329 
  0.05000   0.75000     0.00 -65.01914     0.15 0 0 0 0 0 0   0.00000   -65.0191   0.00361 0  -0.03332 
  0.05000   0.80000     0.00 -65.01904     0.15 0 0 0 0 0 0   0.00000   -65.0190   0.00361 0  -0.03333 
  0.05000   0.85000     0.00 -65.01914     0.15 0 0 0 0 0 0   0.00000   -65.0191   0.00361 0  -0.03332 
  0.05000   0.90000     0.00 -65.01943     0.15 0 0 0 0 0 0   0.00000   -65.0194   0.00361 0  -0.03329 
  0.05000   0.95000     0.00 -65.01990     0.15 0 0 0 0 0 0   0.00000   -65.0199   0.00361 0  -0.03325 
  0.05000   1.00000     0.00 -65.02057     0.15 0 0 0 0 0 0   0.00000   -65.0206   0.00360 0  -0.03319 
  0.05000   1.05000     0.00 -65.02142     0.15 0 0 0 0 0 0   0.00000   -65.0214   0.00360 0  -0.03311 
  0.05000   1.10000     0.00 -65.02246     0.15 0 0 0 0 0 0   0.00000   -65.0225   0.00359 0  -0.03301 
  0.05000   1.15000     0.00 -65.02369     0.15 0 0 0 0 0 0   0.00000   -65.0237   0.00358 0  -0.03290 
  0.05000   1.20000     0.00 -65.02509     0.15 0 0 0 0 0 0   0.00000   -65.0251   0.00357 0  -0.03277 
  0.05000   1.25000     0.00 -65.02667     0.15 0 0 0 0 0 0   0.00000   -65.0267   0.00356 0  -0.03262 
  0.05000   1.30000     0.00 -65.02843     0.15 0 0 0 0 0 0   0.00000   -65.0284   0.00355 0  -0.03246 
  0.05000   1.35000     0.00 -65.03035     0.15 0 0 0 0 0 0   0.00000   -65.0303   0.00354 0  -0.03228 
  0.05000   1.40000     0.00 -65.03244     0.15 0 0 0 0 0 0   0.00000   -65.0324   0.00353 0  -0.03208 
  0.05000   1.45000     0.00 -65.03468     0.15 0 0 0 0 0 0   0.00000   -65.0347   0.00352 0  -0.03187 
  0.05000   1.50000     0.00 -65.03703     0.15 0 0 0 0 0 0   0.00000   -65.0370   0.00350 0  -0.03165 
  0.05000   1.55000     0.00 -65.03932     0.15 0 0 0 0 0 0   0.00000   -65.0393   0.00349 0  -0.03143 
  0.05000   1.60000     0.00 -65.04127     0.15 0 0 0 0 0 0   0.00000   -65.0413   0.00347 0  -0.03123 
  0.10000   0.05000     0.00 -65.02912     0.15 0 0 0 0 0 0   0.00000   -65.0291   0.00355 0  -0.03246 
  0.10000   0.10000     0.00 -65.02719     0.15 0 0 0 0 0 0   0.00000   -65.0272   0.00356 0  -0.03266 
  0.10000   0.15000     0.00 -65.02494     0.15 0 0 0 0 0 0   0.00000   -65.0249   0.00358 0  -0.03288 
  0.10000   0.20000     0.00 -65.02266     0.15 0 0 0 0 0 0   0.00000   -65.0227   0.00359 0  -0.03309 
  0.10000   0.25000     0.00 -65.02049     0.15 0 0 0 0 0 0   0.00000   -65.0205   0.00360 0  -0.03330 
  0.10000   0.30000     0.00 -65.01848     0.15 0 0 0 0 0 0   0.00000   -65.0185   0.00361 0  -0.03348 
  0.10000   0.35000     0.00 -65.01665     0.15 0 0 0 0 0 0   0.00000   -65.0167   0.00363 0  -0.03366 
  0.10000   0.40000     0.00 -65.01500     0.15 0 0 0 0 0 0   0.00000   -65.0150   0.00364 0  -0.03381 
  0.10000   0.45000     0.00 -65.01354     0.15 0 0 0 0 0 0   0.00000   -65.0135   0.00365 0  -0.03395 
  0.10000   0.50000     0.00 -65.01226     0.15 0 0 0 0 0 0   0.00000   -65.0123   0.00365 0  -0.03407 
  0.10000   0.55000     0.00 -65.01117     0.15 0 0 0 0 0 0   0.00000   -65.0112   0.00366 0  -0.03417 
  0.10000   0.60000     0.00 -65.01028     0.15 0 0 0 0 0 0   0.00000   -65.0103   0.00367 0  -0.03426 
  0.10000   0.65000     0.00 -65.00958     0.15 0 0 0 0 0 0   0.00000   -65.0096   0.00367 0  -0.03432 
