ZONE T="Visual  4e.dat"
I= 23,J= 35,K=1,F=POINT
  0.00004   0.00004  10.19651  30.52501 
  0.00004   0.00008  10.17071  30.52501 
  0.00004   0.00012  10.18910  30.52501 
  0.00004   0.00016  10.13562  30.52501 
  0.00004   0.00020  10.09793  30.52501 
  0.00004   0.00024  10.08018  30.52501 
  0.00004   0.00028  10.18741  30.52501 
  0.00004   0.00032  10.13595  30.52501 
  0.00004   0.00036  10.18988  30.52501 
  0.00004   0.00040  10.17289  30.52501 
  0.00004   0.00044  10.19890  30.52501 
  0.00004   0.00048   9.93106  30.52501 
  0.00004   0.00052   9.94951  30.52501 
  0.00004   0.00056   9.94840  30.52501 
  0.00004   0.00060  10.00924  30.52501 
  0.00004   0.00064  10.00661  30.52501 
  0.00004   0.00068   9.95396  30.52501 
  0.00004   0.00072  10.08018  30.52501 
  0.00004   0.00076   9.98485  30.52501 
  0.00004   0.00080  10.00208  30.52501 
  0.00004   0.00084   9.98000  30.52501 
  0.00004   0.00088   9.97414  30.52501 
  0.00004   0.00092   9.94728  30.52501 
  0.00008   0.00004  10.23853  37.54411 
  0.00008   0.00008  10.27668  37.54411 
  0.00008   0.00012  10.33500  37.54411 
  0.00008   0.00016  10.20917  37.54411 
  0.00008   0.00020  10.18369  37.54411 
  0.00008   0.00024  10.16912  37.54411 
  0.00008   0.00028  10.25593  37.54411 
  0.00008   0.00032  10.21854  37.54411 
  0.00008   0.00036  10.25465  37.54411 
  0.00008   0.00040  10.27804  37.54411 
  0.00008   0.00044  10.33883  37.54411 
  0.00008   0.00048   9.96228  37.54411 
  0.00008   0.00052  10.07500  37.54411 
  0.00008   0.00056  10.03393  37.54411 
  0.00008   0.00060  10.06488  37.54411 
  0.00008   0.00064  10.06220  37.54411 
  0.00008   0.00068  10.04350  37.54411 
  0.00008   0.00072  10.16912  37.54411 
  0.00008   0.00076  10.07029  37.54411 
  0.00008   0.00080  10.05199  37.54411 
  0.00008   0.00084  10.03892  37.54411 
  0.00008   0.00088  10.03363  37.54411 
  0.00008   0.00092   9.97503  37.54411 
  0.00012   0.00004  10.39714  43.78466 
  0.00012   0.00008  10.36655  43.78466 
  0.00012   0.00012  10.35824  43.78466 
  0.00012   0.00016  10.29716  43.78466 
  0.00012   0.00020  10.28136  43.78466 
  0.00012   0.00024  10.25255  43.78466 
  0.00012   0.00028  10.28763  43.78466 
  0.00012   0.00032  10.29748  43.78466 
  0.00012   0.00036  10.38044  43.78466 
  0.00012   0.00040  10.39820  43.78466 
  0.00012   0.00044  10.39104  43.78466 
  0.00012   0.00048  10.10130  43.78466 
  0.00012   0.00052  10.07927  43.78466 
  0.00012   0.00056  10.04910  43.78466 
  0.00012   0.00060  10.09662  43.78466 
  0.00012   0.00064  10.12217  43.78466 
  0.00012   0.00068  10.16126  43.78466 
  0.00012   0.00072  10.25255  43.78466 
  0.00012   0.00076  10.16920  43.78466 
  0.00012   0.00080  10.18436  43.78466 
  0.00012   0.00084  10.07951  43.78466 
  0.00012   0.00088  10.10480  43.78466 
  0.00012   0.00092  10.08610  43.78466 
  0.00016   0.00004  10.50748  49.63594 
  0.00016   0.00008  10.50230  49.63594 
  0.00016   0.00012  10.49497  49.63594 
  0.00016   0.00016  10.44643  49.63594 
  0.00016   0.00020  10.38009  49.63594 
  0.00016   0.00024  10.32750  49.63594 
  0.00016   0.00028  10.37835  49.63594 
  0.00016   0.00032  10.39312  49.63594 
  0.00016   0.00036  10.39974  49.63594 
  0.00016   0.00040  10.47559  49.63594 
  0.00016   0.00044  10.43840  49.63594 
  0.00016   0.00048  10.10693  49.63594 
  0.00016   0.00052  10.12318  49.63594 
  0.00016   0.00056  10.12849  49.63594 
  0.00016   0.00060  10.17695  49.63594 
  0.00016   0.00064  10.14882  49.63594 
  0.00016   0.00068  10.28636  49.63594 
  0.00016   0.00072  10.32750  49.63594 
  0.00016   0.00076  10.26237  49.63594 
  0.00016   0.00080  10.17968  49.63594 
  0.00016   0.00084  10.18650  49.63594 
  0.00016   0.00088  10.12297  49.63594 
  0.00016   0.00092  10.19398  49.63594 
  0.00020   0.00004  10.52582  53.74663 
  0.00020   0.00008  10.54811  53.74663 
  0.00020   0.00012  10.51919  53.74663 
  0.00020   0.00016  10.52294  53.74663 
  0.00020   0.00020  10.41444  53.74663 
  0.00020   0.00024  10.39129  53.74663 
  0.00020   0.00028  10.41395  53.74663 
  0.00020   0.00032  10.52239  53.74663 
  0.00020   0.00036  10.53469  53.74663 
  0.00020   0.00040  10.53875  53.74663 
  0.00020   0.00044  10.52209  53.74663 
  0.00020   0.00048  10.17611  53.74663 
  0.00020   0.00052  10.24574  53.74663 
  0.00020   0.00056  10.22696  53.74663 
  0.00020   0.00060  10.24162  53.74663 
  0.00020   0.00064  10.24482  53.74663 
  0.00020   0.00068  10.30669  53.74663 
  0.00020   0.00072  10.39129  53.74663 
  0.00020   0.00076  10.28966  53.74663 
  0.00020   0.00080  10.21916  53.74663 
  0.00020   0.00084  10.26348  53.74663 
  0.00020   0.00088  10.22125  53.74663 
  0.00020   0.00092  10.25346  53.74663 
  0.00024   0.00004  10.70812  57.14300 
  0.00024   0.00008  10.45143  57.14300 
