ZONE T="AveragedSelected_z(x,y).dat"
I= 32,J= 64,K=1,F=POINT
    1     1  -0.02845
    1     2  -0.02863
    1     3  -0.02883
    1     4  -0.02902
    1     5  -0.02920
    1     6  -0.02937
    1     7  -0.02952
    1     8  -0.02965
    1     9  -0.02977
    1    10  -0.02988
    1    11  -0.02997
    1    12  -0.03005
    1    13  -0.03010
    1    14  -0.03014
    1    15  -0.03017
    1    16  -0.03017
    1    17  -0.03017
    1    18  -0.03014
    1    19  -0.03010
    1    20  -0.03005
    1    21  -0.02997
    1    22  -0.02988
    1    23  -0.02977
    1    24  -0.02965
    1    25  -0.02952
    1    26  -0.02937
    1    27  -0.02920
    1    28  -0.02902
    1    29  -0.02882
    1    30  -0.02862
    1    31  -0.02841
    1    32  -0.02822
    2     1  -0.02938
    2     2  -0.02958
    2     3  -0.02978
    2     4  -0.02998
    2     5  -0.03017
    2     6  -0.03034
    2     7  -0.03051
    2     8  -0.03065
    2     9  -0.03078
    2    10  -0.03089
    2    11  -0.03098
    2    12  -0.03106
    2    13  -0.03112
    2    14  -0.03117
    2    15  -0.03119
    2    16  -0.03120
    2    17  -0.03119
    2    18  -0.03117
    2    19  -0.03112
    2    20  -0.03106
    2    21  -0.03098
    2    22  -0.03089
    2    23  -0.03078
    2    24  -0.03065
    2    25  -0.03051
    2    26  -0.03034
    2    27  -0.03017
    2    28  -0.02998
    2    29  -0.02978
    2    30  -0.02956
    2    31  -0.02935
    2    32  -0.02914
    3     1  -0.03046
    3     2  -0.03067
    3     3  -0.03088
    3     4  -0.03109
    3     5  -0.03129
    3     6  -0.03148
    3     7  -0.03165
    3     8  -0.03180
    3     9  -0.03193
    3    10  -0.03205
    3    11  -0.03215
    3    12  -0.03223
    3    13  -0.03230
    3    14  -0.03234
    3    15  -0.03237
    3    16  -0.03238
    3    17  -0.03237
    3    18  -0.03234
    3    19  -0.03230
    3    20  -0.03223
    3    21  -0.03215
    3    22  -0.03205
    3    23  -0.03193
    3    24  -0.03180
    3    25  -0.03165
    3    26  -0.03148
    3    27  -0.03129
    3    28  -0.03109
    3    29  -0.03088
    3    30  -0.03065
    3    31  -0.03042
    3    32  -0.03021
    4     1  -0.03163
    4     2  -0.03185
    4     3  -0.03208
    4     4  -0.03230
    4     5  -0.03251
    4     6  -0.03271
    4     7  -0.03289
    4     8  -0.03305
    4     9  -0.03319
    4    10  -0.03332
    4    11  -0.03342
    4    12  -0.03351
    4    13  -0.03358
    4    14  -0.03363
    4    15  -0.03366
    4    16  -0.03367
    4    17  -0.03366
    4    18  -0.03363
    4    19  -0.03358
    4    20  -0.03351
    4    21  -0.03342
    4    22  -0.03332
    4    23  -0.03319
    4    24  -0.03305
    4    25  -0.03289
    4    26  -0.03271
    4    27  -0.03251
    4    28  -0.03230
    4    29  -0.03207
    4    30  -0.03183
    4    31  -0.03159
    4    32  -0.03136
    5     1  -0.03286
    5     2  -0.03310
    5     3  -0.03334
    5     4  -0.03358
    5     5  -0.03380
    5     6  -0.03401
    5     7  -0.03420
    5     8  -0.03437
    5     9  -0.03453
    5    10  -0.03466
    5    11  -0.03477
    5    12  -0.03487
    5    13  -0.03494
    5    14  -0.03499
    5    15  -0.03502
    5    16  -0.03504
    5    17  -0.03502
    5    18  -0.03499
    5    19  -0.03494
    5    20  -0.03487
    5    21  -0.03477
    5    22  -0.03466
    5    23  -0.03453
    5    24  -0.03437
    5    25  -0.03420
    5    26  -0.03401
    5    27  -0.03380
    5    28  -0.03358
    5    29  -0.03334
    5    30  -0.03308
    5    31  -0.03282
    5    32  -0.03258
    6     1  -0.03416
    6     2  -0.03441
    6     3  -0.03466
    6     4  -0.03492
    6     5  -0.03516
    6     6  -0.03538
    6     7  -0.03559
    6     8  -0.03577
    6     9  -0.03593
    6    10  -0.03607
